model,benchmark,target_group,target_name,maturity_months,horizon,n_oos,rmse_model,rmse_benchmark,mae_model,mae_benchmark,mse_model,mse_benchmark,oos_r2,source_used,run_tag
DLNSModel,RandomWalk,yield,m246,246,12,267,0.016294121742248535,0.00768335210159421,0.01132891047745943,0.006009939592331648,0.00026549838366918266,5.903390047024004e-05,-3.4973883628845215,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m247,247,12,267,0.01630709506571293,0.007677396759390831,0.011343303136527538,0.006004259921610355,0.0002659213205333799,5.894242349313572e-05,-3.5115437507629395,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m248,248,12,267,0.01632002927362919,0.007671533618122339,0.011357546783983707,0.0059985932894051075,0.00026634338428266346,5.885243081138469e-05,-3.525613784790039,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m249,249,12,267,0.016332965344190598,0.007665802724659443,0.011371679604053497,0.005992950405925512,0.0002667657390702516,5.876452996744774e-05,-3.5395708084106445,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m250,250,12,267,0.016345908865332603,0.007660235278308392,0.011385710909962654,0.005987318232655525,0.00026718873414210975,5.8679204812506214e-05,-3.5533804893493652,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m251,251,12,267,0.016358891502022743,0.007654844783246517,0.011399665847420692,0.005981768481433392,0.0002676133008208126,5.859664815943688e-05,-3.5670409202575684,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m252,252,12,267,0.016371924430131912,0.007649635896086693,0.011413549073040485,0.005976298823952675,0.00026803993387147784,5.851692912983708e-05,-3.5805535316467285,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m253,253,12,267,0.016385016962885857,0.007644590921700001,0.011427356861531734,0.00597115233540535,0.00026846880791708827,5.843977123731747e-05,-3.593940258026123,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m254,254,12,267,0.016398167237639427,0.007639686111360788,0.011441096663475037,0.005965973250567913,0.0002688998938538134,5.8364803408039734e-05,-3.607226848602295,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m255,255,12,267,0.01641138084232807,0.007634876295924187,0.011454745195806026,0.005960734561085701,0.00026933339540846646,5.829133442603052e-05,-3.6204705238342285,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m256,256,12,267,0.0164246316999197,0.007630115374922752,0.011468291282653809,0.005955416709184647,0.0002697685267776251,5.8218658523401245e-05,-3.6337122917175293,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m257,257,12,267,0.016437921673059464,0.00762534886598587,0.01148192211985588,0.005949995014816523,0.0002702052879612893,5.8145942603005096e-05,-3.6470189094543457,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m258,258,12,267,0.01645122841000557,0.007620529737323523,0.011495798826217651,0.005944453179836273,0.0002706429222598672,5.807247362099588e-05,-3.660433769226074,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m259,259,12,267,0.016464531421661377,0.007615610025823116,0.011509515345096588,0.005938767921179533,0.0002710808184929192,5.799751670565456e-05,-3.6740074157714844,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m260,260,12,267,0.016477810218930244,0.007610548287630081,0.011523044668138027,0.005932936444878578,0.0002715182490646839,5.7920442486647516e-05,-3.687779426574707,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m261,261,12,267,0.016491061076521873,0.007605320308357477,0.011536378413438797,0.005926940124481916,0.0002719550975598395,5.7840898080030456e-05,-3.7017784118652344,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m262,262,12,267,0.016504261642694473,0.007599904201924801,0.011549501679837704,0.00592077849432826,0.00027239066548645496,5.775854515377432e-05,-3.7160234451293945,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m263,263,12,267,0.016517402604222298,0.007594299502670765,0.011562403291463852,0.00591445155441761,0.0002728245744947344,5.767338734585792e-05,-3.730510711669922,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m264,264,12,267,0.016530482098460197,0.007588507141917944,0.011575073935091496,0.005907963961362839,0.0002732568245846778,5.758544284617528e-05,-3.745241165161133,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m265,265,12,267,0.016543501988053322,0.007582543417811394,0.011587503366172314,0.005901326425373554,0.0002736874739639461,5.7494962675264105e-05,-3.7601990699768066,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m266,266,12,267,0.01655646041035652,0.007576429285109043,0.01160062849521637,0.0058945524506270885,0.000274116377113387,5.740227788919583e-05,-3.775357246398926,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m267,267,12,267,0.016569361090660095,0.0075701940804719925,0.011614018119871616,0.005887658800929785,0.00027454373775981367,5.7307839597342536e-05,-3.7906837463378906,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m268,268,12,267,0.016582217067480087,0.007563869468867779,0.011627226136624813,0.005880671553313732,0.0002749699051491916,5.721212437492795e-05,-3.806147575378418,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m269,269,12,267,0.016595039516687393,0.007557484321296215,0.011640507727861404,0.005873600486665964,0.0002753953158389777,5.711557241738774e-05,-3.8217201232910156,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m270,270,12,267,0.016607830300927162,0.007551075424998999,0.01165358629077673,0.005866714287549257,0.00027582005714066327,5.701874033547938e-05,-3.837357997894287,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m271,271,12,267,0.016620595008134842,0.007544670719653368,0.011666450649499893,0.005859818775206804,0.00027624418726190925,5.69220537727233e-05,-3.853025436401367,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m272,272,12,267,0.016633352264761925,0.007538304664194584,0.011679115705192089,0.005852920934557915,0.0002766684046946466,5.682603659806773e-05,-3.8686909675598145,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m273,273,12,267,0.016646094620227814,0.007532010320574045,0.011691580526530743,0.005846036598086357,0.00027709247660823166,5.6731176300672814e-05,-3.8843069076538086,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m274,274,12,267,0.016658831387758255,0.007525820285081863,0.011703935451805592,0.005839191377162933,0.00027751666493713856,5.663796764565632e-05,-3.899834632873535,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m275,275,12,267,0.016671566292643547,0.007519765757024288,0.011716576293110847,0.0058324155397713184,0.00027794114430435,5.6546879932284355e-05,-3.915234088897705,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m276,276,12,267,0.01668429747223854,0.007513883989304304,0.011729088611900806,0.005825733300298452,0.00027836576919071376,5.645845158142038e-05,-3.930453300476074,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m277,277,12,267,0.016697026789188385,0.007508206181228161,0.011741412803530693,0.005819166544824839,0.00027879071421921253,5.637315916828811e-05,-3.945451259613037,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m278,278,12,267,0.016709759831428528,0.007502760272473097,0.011753562837839127,0.005812747869640589,0.00027921609580516815,5.6291410146513954e-05,-3.9601902961730957,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m279,279,12,267,0.016722487285733223,0.007497571874409914,0.011765528470277786,0.005806495435535908,0.0002796415938064456,5.621358650387265e-05,-3.9746265411376953,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m280,280,12,267,0.016735201701521873,0.007492654491215944,0.011777317151427269,0.005800451617687941,0.0002800669753924012,5.613987013930455e-05,-3.9887356758117676,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m281,281,12,267,0.016747912392020226,0.0074880230240523815,0.011789007112383842,0.005794892553240061,0.0002804925898090005,5.6070486607495695e-05,-4.002499580383301,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m282,282,12,267,0.016760600730776787,0.007483679801225662,0.011800824664533138,0.005789575632661581,0.00028091773856431246,5.6005465012276545e-05,-4.015898704528809,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m283,283,12,267,0.016773253679275513,0.007479619234800339,0.011812807992100716,0.005784506909549236,0.0002813420433085412,5.5944707128219306e-05,-4.0289306640625,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m284,284,12,267,0.016785865649580956,0.007475833408534527,0.011824611574411392,0.005779752042144537,0.000281765271211043,5.5888081988086924e-05,-4.041598320007324,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m285,285,12,267,0.016798438504338264,0.0074723041616380215,0.011836334131658077,0.005775269586592913,0.0002821875095833093,5.583532765740529e-05,-4.053924083709717,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m286,286,12,267,0.016810942441225052,0.00746901286765933,0.011848218739032745,0.005771027412265539,0.00028260776889510453,5.578615309786983e-05,-4.065912246704102,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m287,287,12,267,0.016823383048176765,0.007465926930308342,0.011859837919473648,0.005767043214291334,0.00028302622376941144,5.5740063544362783e-05,-4.077608585357666,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m288,288,12,267,0.016835737973451614,0.007463024463504553,0.011871197260916233,0.005763251334428787,0.0002834420884028077,5.569673521677032e-05,-4.089025020599365,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m289,289,12,267,0.01684800535440445,0.007460275199264288,0.011882263235747814,0.005759633146226406,0.00028385527548380196,5.565570609178394e-05,-4.100200653076172,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m290,290,12,267,0.016860157251358032,0.007457644212990999,0.011893011629581451,0.005756182596087456,0.0002842649118974805,5.5616459576413035e-05,-4.1111650466918945,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m291,291,12,267,0.016872188076376915,0.007455101702362299,0.01190343126654625,0.005752974655479193,0.0002846707066055387,5.557854092330672e-05,-4.12195348739624,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m292,292,12,267,0.016884075477719307,0.007452618330717087,0.011913493275642395,0.005749860778450966,0.00028507199021987617,5.5541517212986946e-05,-4.132592678070068,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m293,293,12,267,0.016895800828933716,0.007450158707797527,0.011923467740416527,0.00574689032509923,0.00028546806424856186,5.55048645765055e-05,-4.143117904663086,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m294,294,12,267,0.016907338052988052,0.007447693031281233,0.011933041736483574,0.0057440102100372314,0.0002858580555766821,5.546813190449029e-05,-4.153554916381836,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m295,295,12,267,0.016918674111366272,0.007445191964507103,0.011942175216972828,0.005741141736507416,0.00028624152764678,5.543088627746329e-05,-4.163935661315918,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m296,296,12,267,0.01692979782819748,0.007442626170814037,0.011950871907174587,0.00573825603350997,0.00028661807300522923,5.5392687499988824e-05,-4.174294471740723,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m297,297,12,267,0.016940677538514137,0.007439970038831234,0.011959103867411613,0.005735340062528849,0.0002869865274988115,5.535315358429216e-05,-4.1846466064453125,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m298,298,12,267,0.01695130579173565,0.007437201216816902,0.011967318132519722,0.005732383579015732,0.00028734677471220493,5.5311964388238266e-05,-4.1950201988220215,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m299,299,12,267,0.01696166768670082,0.007434305734932423,0.011975115165114403,0.00572945037856698,0.00028769817436113954,5.526890163309872e-05,-4.20542573928833,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m300,300,12,267,0.016971763223409653,0.007431275211274624,0.011982620693743229,0.005726513918489218,0.0002880407264456153,5.52238489035517e-05,-4.215875625610352,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m301,301,12,267,0.01698158122599125,0.0074281045235693455,0.011989904567599297,0.005723536480218172,0.0002883741108234972,5.517673344002105e-05,-4.226371765136719,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m302,302,12,267,0.01699112169444561,0.0074247983284294605,0.011996826156973839,0.0057205138728022575,0.0002886982401832938,5.5127631640061736e-05,-4.236906051635742,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m303,303,12,267,0.01700039766728878,0.007421374320983887,0.012003605253994465,0.0057174512185156345,0.00028901349287480116,5.5076794524211437e-05,-4.247463703155518,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m304,304,12,267,0.017009416595101357,0.007417852524667978,0.012010139413177967,0.00571436295285821,0.0002893202763516456,5.5024534958647564e-05,-4.258023262023926,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m305,305,12,267,0.017018212005496025,0.007414266932755709,0.012016436085104942,0.005711252335458994,0.0002896195219364017,5.497135134646669e-05,-4.268553733825684,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m306,306,12,267,0.017026809975504875,0.007410657592117786,0.012022529728710651,0.005708139855414629,0.00028991224826313555,5.4917843954171985e-05,-4.279017448425293,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m307,307,12,267,0.01703525148332119,0.007407067809253931,0.012028475292026997,0.005705035291612148,0.00029019982321187854,5.4864656704012305e-05,-4.289376258850098,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m308,308,12,267,0.0170435830950737,0.007403552532196045,0.012034321203827858,0.005701955407857895,0.0002904837019741535,5.481258995132521e-05,-4.299580097198486,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m309,309,12,267,0.017051849514245987,0.007400153204798698,0.012040143832564354,0.0056989118456840515,0.00029076554346829653,5.476226579048671e-05,-4.309596538543701,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m310,310,12,267,0.017060112208127975,0.007396923378109932,0.01204607542604208,0.005696095991879702,0.00029104744317010045,5.471447730087675e-05,-4.3193864822387695,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m311,311,12,267,0.017068425193428993,0.007393889594823122,0.012052115052938461,0.005693567916750908,0.00029133111820556223,5.4669602832291275e-05,-4.328941345214844,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m312,312,12,267,0.01707686111330986,0.007391086779534817,0.012058290652930737,0.005691089201718569,0.00029161921702325344,5.4628162615699694e-05,-4.338257789611816,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m313,313,12,267,0.017085472121834755,0.007388527039438486,0.012064642272889614,0.005688675679266453,0.00029191336943767965,5.4590334912063554e-05,-4.347345352172852,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m314,314,12,267,0.017094286158680916,0.007386215031147003,0.012071216478943825,0.00568661093711853,0.00029221459408290684,5.4556170653086156e-05,-4.356215476989746,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m315,315,12,267,0.017103370279073715,0.007384139578789473,0.012078034691512585,0.00568485027179122,0.0002925252774730325,5.45255170436576e-05,-4.364924430847168,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m316,316,12,267,0.017112741246819496,0.007382282055914402,0.012085127644240856,0.00568332988768816,0.00029284588526934385,5.449808668345213e-05,-4.373507499694824,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m317,317,12,267,0.017122413963079453,0.007380609400570393,0.012092494405806065,0.005681780166924,0.000293177057756111,5.447339208330959e-05,-4.382023334503174,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m318,318,12,267,0.017132392153143883,0.007379085756838322,0.012100135907530785,0.00568019226193428,0.00029351888224482536,5.4450909374281764e-05,-4.3905229568481445,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m319,319,12,267,0.01714267022907734,0.007377670146524906,0.012108039110898972,0.0056785340420901775,0.00029387115500867367,5.4430016461992636e-05,-4.399064064025879,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m320,320,12,267,0.017153216525912285,0.007376320194453001,0.01211627759039402,0.005676770582795143,0.0002942328283097595,5.4410102166002616e-05,-4.407687664031982,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m321,321,12,267,0.017163997516036034,0.007374994922429323,0.012125075794756413,0.0056748720817267895,0.00029460282530635595,5.43905480299145e-05,-4.416434288024902,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m322,322,12,267,0.017174966633319855,0.007373666390776634,0.012134048156440258,0.00567281898111105,0.000294979487080127,5.43709538760595e-05,-4.425313949584961,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m323,323,12,267,0.01718607358634472,0.0073723155073821545,0.012143123894929886,0.005670774728059769,0.0002953610965050757,5.4351035942090675e-05,-4.434323310852051,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m324,324,12,267,0.017197253182530403,0.007370930630713701,0.012152286246418953,0.005668636877089739,0.00029574549989774823,5.433061596704647e-05,-4.443440914154053,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m325,325,12,267,0.017208443954586983,0.0073695192113518715,0.01216146070510149,0.005666390992701054,0.00029613051447086036,5.430981036624871e-05,-4.452615737915039,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m326,326,12,267,0.017219606786966324,0.007368092425167561,0.012170635163784027,0.005663958378136158,0.00029651488875970244,5.428878648672253e-05,-4.4618072509765625,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m327,327,12,267,0.017230674624443054,0.007366678677499294,0.012179747223854065,0.005661459639668465,0.00029689614893868566,5.4267951782094315e-05,-4.4709296226501465,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m328,328,12,267,0.01724160648882389,0.007365309167653322,0.012188763357698917,0.005658875219523907,0.00029727298533543944,5.424777918960899e-05,-4.479910850524902,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m329,329,12,267,0.017252374440431595,0.007364022079855204,0.012197662144899368,0.005656165536493063,0.00029764443752355874,5.422881804406643e-05,-4.48867654800415,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m330,330,12,267,0.017262965440750122,0.007362851873040199,0.0122064258903265,0.005653363186866045,0.00029800995253026485,5.4211584938457236e-05,-4.497163772583008,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m331,331,12,267,0.017273366451263428,0.007361837197095156,0.012215047143399715,0.005650521721690893,0.0002983691811095923,5.419664375949651e-05,-4.505307197570801,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m332,332,12,267,0.017283586785197258,0.007361012510955334,0.012223520316183567,0.0056477878242731094,0.0002987223560921848,5.4184503824217245e-05,-4.513058662414551,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m333,333,12,267,0.017293641343712807,0.0073603973723948,0.012231853790581226,0.00564532820135355,0.0002990700595546514,5.4175448894966394e-05,-4.520398139953613,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m334,334,12,267,0.01730355992913246,0.007360017392784357,0.012240037322044373,0.005642988253384829,0.00029941319371573627,5.416985368356109e-05,-4.527303218841553,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m335,335,12,267,0.017313357442617416,0.0073598758317530155,0.01224808394908905,0.005640857387334108,0.0002997523406520486,5.416776912170462e-05,-4.533776760101318,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m336,336,12,267,0.017323067411780357,0.007359982468187809,0.01225600391626358,0.005638946779072285,0.00030008869362063706,5.4169344366528094e-05,-4.539824962615967,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m337,337,12,267,0.017332715913653374,0.00736033171415329,0.012263795360922813,0.005637264344841242,0.00030042306752875447,5.4174484830582514e-05,-4.545471668243408,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m338,338,12,267,0.01734231598675251,0.007360917516052723,0.012271475978195667,0.005635824054479599,0.0003007558989338577,5.418310684035532e-05,-4.550731658935547,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m339,339,12,267,0.017351899296045303,0.007361730560660362,0.012279057875275612,0.005634643137454987,0.00030108841019682586,5.4195075790630654e-05,-4.5556416511535645,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m340,340,12,267,0.0173614714294672,0.007362763397395611,0.012286536395549774,0.005633706226944923,0.00030142071773298085,5.4210286180023104e-05,-4.5602126121521,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m341,341,12,267,0.0173710398375988,0.0073640001937747,0.012293929234147072,0.005633100401610136,0.0003017529961653054,5.422850153991021e-05,-4.564472198486328,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m342,342,12,267,0.0173806045204401,0.007365424185991287,0.012301260605454445,0.005633360706269741,0.00030208539101295173,5.424947084975429e-05,-4.568448543548584,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m343,343,12,267,0.017390167340636253,0.007367009297013283,0.012308529578149319,0.005633784923702478,0.00030241793137975037,5.427282303571701e-05,-4.572179794311523,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m344,344,12,267,0.017399730160832405,0.007368727587163448,0.012315751984715462,0.005634329281747341,0.00030275058816187084,5.429814336821437e-05,-4.575707912445068,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m345,345,12,267,0.017409276217222214,0.007370552513748407,0.012322927825152874,0.005634951870888472,0.0003030829248018563,5.432504622149281e-05,-4.57906436920166,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m346,346,12,267,0.017418809235095978,0.007372448220849037,0.012330282479524612,0.005635601002722979,0.0003034149412997067,5.435299317468889e-05,-4.582304000854492,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m347,347,12,267,0.01742831990122795,0.007374382112175226,0.012337838299572468,0.005636326503008604,0.00030374631751328707,5.438151492853649e-05,-4.585469722747803,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m348,348,12,267,0.017437780275940895,0.0073763225227594376,0.012346015311777592,0.0056371563114225864,0.00030407620943151414,5.441013490781188e-05,-4.588594913482666,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m349,349,12,267,0.01744719035923481,0.007378235924988985,0.012354137375950813,0.005637886468321085,0.0003044044424314052,5.443836562335491e-05,-4.591726303100586,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m350,350,12,267,0.017456524074077606,0.007380096707493067,0.012362182140350342,0.005638479720801115,0.0003047302016057074,5.446582508739084e-05,-4.594888210296631,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m351,351,12,267,0.017465787008404732,0.007381866220384836,0.012370122596621513,0.005638908129185438,0.00030505371978506446,5.4491949413204566e-05,-4.598143100738525,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m352,352,12,267,0.017474964261054993,0.0073835114017128944,0.012377944774925709,0.0056391265243291855,0.00030537438578903675,5.4516243835678324e-05,-4.601530075073242,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m353,353,12,267,0.017484046518802643,0.0073850019834935665,0.012385625392198563,0.0056391190737485886,0.00030569187947548926,5.453825360746123e-05,-4.605091094970703,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m354,354,12,267,0.01749306172132492,0.007386291399598122,0.012393288314342499,0.005638848524540663,0.0003060071903746575,5.455730206449516e-05,-4.608913421630859,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m355,355,12,267,0.01750200055539608,0.007387341465801001,0.012401084415614605,0.005638283211737871,0.00030632002744823694,5.457281076814979e-05,-4.613051891326904,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m356,356,12,267,0.017510872334241867,0.007388105150312185,0.012409077025949955,0.00563739612698555,0.0003066306817345321,5.458409577840939e-05,-4.61758279800415,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m357,357,12,267,0.01751968450844288,0.007388532627373934,0.012416928075253963,0.005636145360767841,0.00030693935696035624,5.459041494759731e-05,-4.622587203979492,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m358,358,12,267,0.01752845197916031,0.007388578727841377,0.012424642220139503,0.005634516477584839,0.00030724663520231843,5.459109888761304e-05,-4.628145217895508,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m359,359,12,267,0.017537156119942665,0.007388204801827669,0.012432192452251911,0.005632607266306877,0.00030755181796848774,5.4585569159826264e-05,-4.63430643081665,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield,m360,360,12,267,0.017545824870467186,0.007387381512671709,0.012439587153494358,0.005630282685160637,0.0003078559529967606,5.4573407396674156e-05,-4.641134738922119,mat,dlns_lee2023_h12
DLNSModel,RandomWalk,yield_agg,ALL,-1,12,267,0.021294713020324707,0.008516139350831509,0.015255527570843697,0.006582104600965977,0.0005637856083922088,7.480964268324897e-05,-6.536268711090088,mat,dlns_lee2023_h12
