run_index,total_runs,status,error_message,run_tag,out_file,model,feature_groups,target_group,target_indices,oos_start,horizon,hyper_freq,nmc,navg,ncpus,archi,learning_rate,patience,batch_size,Dropout,l1l2,R2OOS_mean,R2OOS_median,MSE_mean,R2OOS_1,R2OOS_2,R2OOS_3,R2OOS_4,R2OOS_5,R2OOS_6,R2OOS_7,R2OOS_8,R2OOS_9,pval_1,pval_2,pval_3,pval_4,pval_5,pval_6,pval_7,pval_8,pval_9,MSE_1,MSE_2,MSE_3,MSE_4,MSE_5,MSE_6,MSE_7,MSE_8,MSE_9
1,384,success,,sweep_NN_yoy_fwd_dy_oos1980__a3__lr0p003__pat20__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_yoy_fwd_dy_oos1980__a3__lr0p003__pat20__bs32__do0__l10_l20.mat,NN,"[""yoy_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[3],0.003,20,32,[0.0],"[[0.0, 0.0]]",-0.17287303032605986,-0.15058610242362347,2.0944312420013995,-0.2228618861473366,-0.22794846834808524,-0.26348150098950396,-0.15058610242362347,-0.12019442774791966,-0.13069113293873502,-0.10564215907314689,-0.19034899465793131,-0.14410260060825664,0.36394478018144927,0.23216854913617524,0.21671001162277703,0.13909875030399732,0.23677444380423784,0.230543639587652,0.2749139108604274,0.21557646304364375,0.2625411774295311,3.281829412827353,2.8115658155302525,2.488125576612192,2.054877017694123,1.818870200812003,1.6992646083220253,1.6247944992412113,1.6020181234470894,1.4685359235263462
2,384,success,,sweep_NN_yoy_fwd_dy_oos1980__a3__lr0p003__pat20__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_yoy_fwd_dy_oos1980__a3__lr0p003__pat20__bs32__do0__l11em05_l21em05.mat,NN,"[""yoy_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[3],0.003,20,32,[0.0],"[[1e-05, 1e-05]]",-0.17290815470924586,-0.1511035191243728,2.0942482421547606,-0.2215367171259397,-0.2271574383548851,-0.2642460592136915,-0.1511035191243728,-0.1188643003783516,-0.13118992543628716,-0.10681398103069895,-0.18937666664433528,-0.14588478507465075,0.3830574093150513,0.24309075806716285,0.22680076640893865,0.14448146918371063,0.24237112629449764,0.23730034721086501,0.28392709954665873,0.21890307423934496,0.2709318884103066,3.2782730188300806,2.809754637825919,2.489631191748563,2.0558010925501446,1.8167104605241895,1.7000142210264106,1.6265165481474453,1.6007095264669544,1.470823482273141
