Time,1 m,2 m,3 m,4 m,5 m,6 m,7 m,8 m,9 m,10 m,11 m,12 m,13 m,14 m,15 m,16 m,17 m,18 m,19 m,20 m,21 m,22 m,23 m,24 m,25 m,26 m,27 m,28 m,29 m,30 m,31 m,32 m,33 m,34 m,35 m,36 m,37 m,38 m,39 m,40 m,41 m,42 m,43 m,44 m,45 m,46 m,47 m,48 m,49 m,50 m,51 m,52 m,53 m,54 m,55 m,56 m,57 m,58 m,59 m,60 m,61 m,62 m,63 m,64 m,65 m,66 m,67 m,68 m,69 m,70 m,71 m,72 m,73 m,74 m,75 m,76 m,77 m,78 m,79 m,80 m,81 m,82 m,83 m,84 m,85 m,86 m,87 m,88 m,89 m,90 m,91 m,92 m,93 m,94 m,95 m,96 m,97 m,98 m,99 m,100 m,101 m,102 m,103 m,104 m,105 m,106 m,107 m,108 m,109 m,110 m,111 m,112 m,113 m,114 m,115 m,116 m,117 m,118 m,119 m,120 m
199403,3.53825993526164,3.60368531495354,3.68318158759914,3.77327195190187,3.86974919681686,3.96884989360337,4.06751747625897,4.16353606225638,4.2554724826042,4.3424171257089,4.42378690170016,4.49943290631712,4.56990973243826,4.63640535648088,4.70018261221427,4.76200798209926,4.82198703743621,4.87977499544904,4.93494474801043,4.98731867596278,5.03708947230284,5.08470104714825,5.13067523777056,5.17553799288875,5.21979535269277,5.26384399228892,5.30781114019237,5.35144268720627,5.39417601287066,5.43542836717056,5.47495416598747,5.51299330751174,5.55003737412744,5.58638655046536,5.62188970942308,5.65608473855157,5.68860240609697,5.71949615001365,5.74924149659177,5.77844480837384,5.80752598229027,5.83658786854378,5.86549125834215,5.89402512043795,5.92204497082688,5.94950724749642,5.97640516232209,6.00266640603987,6.02808540749694,6.0523422845571,6.07511847136196,6.09626260261217,6.11591590278067,6.13451355970462,6.15264599410264,6.17084886044882,6.18943073163558,6.20841258712983,6.22757663019861,6.24657274916221,6.26503803801754,6.28270864505846,6.29950088933839,6.31552662491907,6.33103057220333,6.3462865044328,6.36151116283252,6.37683059908966,6.39229242044302,6.40789582749703,6.4236191926809,6.43943927804541,6.45533969132967,6.47130602401895,6.48730960716668,6.50328768840256,6.51912934361576,6.53467392976684,6.5497285571549,6.56411457079806,6.5777429154097,6.59067946831904,6.60313988850547,6.61540137577979,6.62767776369429,6.64001420144404,6.65224644258142,6.66404859454863,6.67505244589652,6.68498457637637,6.69376452295028,6.70154218191316,6.70868445854075,6.71570027259205,6.72307957560344,6.7311203242956,6.73988731149538,6.74930937826495,6.75928660137316,6.76973059050012,6.7805548412095,6.7916545175551,6.80289738183291,6.81413100963166,6.82520368005902,6.83599212043176,6.84642552516958,6.8564947126134,6.86624144743716,6.87573288387622,6.88503201283312,6.89417362162434,6.90315081402443,6.91191466058854,6.92038869128859,6.92849620856842,6.93619063469483,6.94347441674043,6.95039806916085,6.9570436073781
199404,3.6720077015055,3.80494063621707,3.95251858997102,4.09951866586598,4.24043471835156,4.37328369635564,4.49760920528601,4.61340037249368,4.72043022234108,4.81808050094666,4.90579278078384,4.98401604419744,5.05475723291979,5.12087689011946,5.18475514670032,5.24758981596389,5.30953963839217,5.37017513996171,5.42887761603324,5.48508729050033,5.53841813216103,5.58874761500711,5.63630589164864,5.681641214887,5.72540288395592,5.76805432171735,5.80968343086505,5.85001614324097,5.88864385725263,5.92535648600126,5.96035402547805,5.99414177914439,6.02717635264803,6.05957005285575,6.09109658761279,6.12146058240489,6.15058089603849,6.17865274584669,6.20597351593026,6.23272667609018,6.25890955861609,6.28442354841685,6.30921200411309,6.33332034910468,6.35683682337531,6.37977508341863,6.40200189933345,6.4232675058751,6.44331124028904,6.46196554025365,6.47919955643897,6.4951007149701,6.50983409222843,6.52361578170966,6.53670266136448,6.54937416462788,6.56188609394644,6.5744066558101,6.58697036596984,6.59947939470024,6.61175169811626,6.62359180960026,6.63485854589896,6.64551189841076,6.6556233185713,6.66533856961145,6.67481218531387,6.68416198055468,6.6934689738088,6.70279927594183,6.71221514159565,6.72176766750058,6.73148285441002,6.74135388888728,6.75134579235538,6.76141255701518,6.77152218824529,6.78167891995838,6.79192602580601,6.80232071832976,6.81290190047883,6.82368352305987,6.8346668706417,6.84583391060419,6.85711414767769,6.86835951559475,6.8793615160587,6.88991161659519,6.89987488335228,6.9092391989824,6.91812160046856,6.92673994527286,6.93536106982342,6.94422964867291,6.95350727321116,6.96326525651853,6.97352150024153,6.98427083168883,6.99548549947119,7.00709839846501,7.01898843759613,7.03097987974069,7.04286001288606,7.05441372905916,7.06546681761407,7.07592259811088,7.08577531015623,7.0950936488343,7.10398325357025,7.11254531014887,7.12084513268864,7.12889662160754,7.1366636729322,7.14407807349306,7.15106991673847,7.15759948514262,7.16367587769973,7.16935471451647,7.17472028718581,7.17986445509705
199405,3.9947826700739,4.12772546668006,4.27867386932628,4.42892002202247,4.57032063865149,4.69969480034138,4.81674361185399,4.92232059996972,5.01730764953295,5.10253454683523,5.17939029453068,5.25017821671282,5.31756905244432,5.38360785737631,5.44918760860412,5.51418761458353,5.5778577590717,5.63916454537541,5.69706620629759,5.75075544369458,5.79992384629838,5.84496600691835,5.88689338721529,5.92690370360933,5.96586300443604,6.00401096120895,6.04101430259797,6.07631641246593,6.10961913230995,6.1411925626573,6.17172815303971,6.20183719534839,6.23164116170375,6.26076953793386,6.28870646337056,6.31518951068591,6.34035632034247,6.36455616438802,6.38803424191803,6.41075844113665,6.43248051263181,6.45294088374219,6.47206469824402,6.49003452276025,6.50721021427635,6.52395415693713,6.54046875794514,6.55673671755716,6.57258550129199,6.58782251085501,6.60235428927508,6.61622864210485,6.62959845517059,6.64265080115602,6.65554453439967,6.66837160008012,6.68113869609772,6.69376838517384,6.70612372683086,6.71805141733234,6.72942605166727,6.7401827282334,6.75033965665906,6.76000671233506,6.76935506177794,6.77854685146125,6.78768481625907,6.7968261299127,6.80602462463849,6.81534839662708,6.82486531112207,6.83461984967166,6.84462263244524,6.8548604679872,6.8653240616409,6.87604043902265,6.88708278044031,6.8985258902102,6.91035809940703,6.92243542762176,6.93454621493583,6.94652152475663,6.95827975548605,6.96979111663578,6.98102400691541,6.99192272009288,7.00242230405932,7.01247758344782,7.02207677737824,7.03122572632506,7.03992231855703,7.04816501852353,7.05601034291661,7.06362012458712,7.07123193803163,7.07907818178736,7.08732316395659,7.0960400086038,7.10521119462719,7.11473901350238,7.12446323687143,7.13418713855802,7.14371144084611,7.15287126325773,7.16156590479122,7.16977032888145,7.17752439658236,7.18490702256244,7.19200835967295,7.19891022358089,7.20567784720012,7.2123605833159,7.21899721912696,7.22562195701814,7.23226844408005,7.23897077220331,7.24576160093175,7.25266806765148,7.25970608687644,7.26687366467111
199406,3.92339484054136,4.09108118709249,4.27678890679933,4.45643298994885,4.62168832990596,4.77010713272153,4.90233529566534,5.02013584122609,5.12518492063756,5.21902310687526,5.30363157137724,5.38156470973639,5.45533263566312,5.52665350629483,5.59617636609577,5.66369436189296,5.72852361852629,5.78986727133117,5.84711480109394,5.90005546788877,5.94899693238404,5.99471378052287,6.03815493253633,6.08002494994638,6.12049768908598,6.15924040028564,6.19574570223174,6.22981820100707,6.26189097191557,6.29283957018254,6.32339489232273,6.35368086524838,6.38325056894844,6.41153686411696,6.43834781575378,6.46402744500617,6.48918065227803,6.51424075416547,6.53924071124935,6.56390388020082,6.5879123205402,6.61113323949766,6.63366658432531,6.65571836240507,6.67741050651938,6.69865819325668,6.71918442254701,6.73864885512917,6.75680360396021,6.77358634001596,6.78911364856929,6.80360507952686,6.81730053051573,6.8304119147532,6.84310725718189,6.85550559527296,6.86767296761685,6.87962770858294,6.89136112375339,6.90286109657917,6.91411890651992,6.92511686427709,6.93581951971335,6.94619571098556,6.95626306790096,6.96610403145768,6.97582929987428,6.98552863101283,6.99524793407611,7.00499020208805,7.01472378017564,7.02439079809978,7.03391682107252,7.04322450143694,7.05225359895706,7.06098823223241,7.06948351867586,7.07786772759123,7.08629972500805,7.09490359699863,7.10372737870049,7.11273729566535,7.12182592293979,7.13082518405466,7.13953351108273,7.1477618542179,7.15538778777474,7.16240077553173,7.16893288865947,7.17527764265425,7.18186985077784,7.18917224074902,7.19750044873524,7.2069319016802,7.21736061158405,7.22860081399922,7.24044725594923,7.25268807646558,7.26510154102519,7.27745740266363,7.28952912198336,7.30111622590646,7.31207155585149,7.32232298308106,7.33187788592604,7.34080616735898,7.3492095943108,7.35719158004574,7.36483818135878,7.37221315031143,7.37936366222008,7.38633075365208,7.39315864945094,7.39989917669629,7.40661055902674,7.41335243937688,7.42017954104999,7.42713525179617,7.4342452489801,7.44151130724458
199407,4.09127225383679,4.22381953897861,4.37126640605454,4.51531905398335,4.64921553842752,4.77091656856134,4.88069608148011,4.979668501582,5.06906267729636,5.15022895974096,5.2248675921831,5.29494796326278,5.36226094218315,5.42793479590536,5.49224484249183,5.55471911923631,5.61437117964155,5.67001419023881,5.72069034926465,5.7661040545792,5.80680159491815,5.84395898660317,5.87890096430591,5.9126255647339,5.94557287310963,5.97771001541597,6.00883877487156,6.03891972089837,6.06815499175144,6.09675917645229,6.12469463575891,6.15168144789034,6.17747963853661,6.20217727810695,6.2262091971898,6.25007537208373,6.27400738260741,6.29784849178048,6.32119886847201,6.34368437637759,6.36516092453086,6.38574208216836,6.40566296733699,6.4250895475441,6.44399804422588,6.46218889238723,6.4794123764585,6.49552247907398,6.51057030793884,6.52479389662423,6.53852530700822,6.55207673846035,6.56566131015468,6.5793665284992,6.59316651181226,6.60695423351867,6.62058634271514,6.633935357628,6.64693055143288,6.65956208801554,6.67184185088007,6.6837465304482,6.69519227267218,6.706083860068,6.71641158823404,6.72629260337319,6.73591368818197,6.74544928397189,6.75501939940365,6.76468311039718,6.77444325661567,6.78425003477563,6.79400138261551,6.80354503033172,6.81269833983549,6.82130852127434,6.82934603457872,6.83696061481809,6.8444311032384,6.85204781229928,6.86002508274076,6.86847981300157,6.87744942567278,6.886918084632,6.89683434916095,6.9071129668618,6.91761904413122,6.92814224336395,6.93839643021927,6.94810978958234,6.95720734469846,6.96592367184955,6.97469405523245,6.98392866813949,6.9938674944683,7.00455883792357,7.01589766156517,7.02767388974926,7.03961705269555,7.05143887044057,7.06287613630715,7.07373102224545,7.0838990760428,7.09337360012545,7.10222377319118,7.11055713329929,7.11848325988714,7.1260908401492,7.13344115223428,7.14057429183338,7.14752175455865,7.15431882645195,7.16101183906372,7.16765845763114,7.17432238261208,7.18106523282298,7.18793767193749,7.19497060906572,7.20216709659937,7.20949655696361
199408,4.52730872829643,4.59329951961197,4.67474394848763,4.76478530801844,4.85721305997863,4.94838286582058,5.03656657128376,5.12111608553029,5.20193002760574,5.27920229997567,5.35328439461255,5.42452343092466,5.49310507703501,5.55898290793765,5.6218909421465,5.68139597699817,5.73699961356202,5.78834593559732,5.83549703079804,5.87907728692434,5.92010550130441,5.95956099409575,5.99794633812885,6.03512329025829,6.07050564272335,6.10349148543335,6.13390881227323,6.16217319071016,6.18900673787952,6.2149859258029,6.24033338311022,6.26505648415541,6.28920775610477,6.31299718555742,6.33667657151315,6.36033996516949,6.38383709422661,6.40686422868536,6.42914042711045,6.45052997837619,6.47104228552746,6.49074384234303,6.50966476983926,6.52775907472945,6.54492723919679,6.5610730845745,6.57615783183501,6.59022819804199,6.60341765690402,6.61593309892529,6.62803384961703,6.6399958236013,6.65205240568203,6.6643237309811,6.67677000248688,6.68920747585534,6.7013939192049,6.71313875450467,6.72437239718155,6.73514960111193,6.74561627003207,6.75597134539596,6.76641241331195,6.77705123145347,6.78786142502525,6.7987317198678,6.80957009448339,6.82035435208894,6.83111517224362,6.84189562751487,6.85271693200118,6.8635567028431,6.87433882719508,6.88493947253196,6.89522164247657,6.90509897840586,6.91458980939069,6.92381031243522,6.93291234219549,6.94201783263478,6.95118224991062,6.96038889667323,6.96956679940927,6.97862244245209,6.98747308254912,6.99607126750446,7.00441801127232,7.01256942534588,7.02063731806615,7.02877349683649,7.03713587117258,7.04585658145663,7.05502732976774,7.06469361887369,7.07484701669649,7.08541725819124,7.0962718578389,7.10722755874248,7.11807281984161,7.1285976641679,7.13862533846423,7.14803787433208,7.15678742656364,7.16489050048759,7.17241012341787,7.17943490783312,7.18606154543118,7.19238249841176,7.19847781017182,7.20440984568185,7.2102207510011,7.21593291993796,7.2215526486561,7.22707729707703,7.23250674799882,7.23785919824897,7.24318800220399,7.24859240306992,7.25421509697255,7.2602250605314
199409,4.59292212061724,4.73804567681174,4.89392282263496,5.04363373784363,5.18107914541162,5.30438083785655,5.41424979515762,5.51294250853048,5.60315836037019,5.68723004798328,5.76681074292082,5.84285463879985,5.9156892526843,5.98513973818422,6.05069879168306,6.11175824130893,6.16794215093139,6.21942484597928,6.2669719311405,6.3116543131257,6.35446101207819,6.3960168073851,6.43647985572741,6.47562805123215,6.51309028825024,6.54861313120596,6.58220497255438,6.61405591863824,6.64433562566507,6.67310105908681,6.70040779856417,6.72648896303662,6.75180154202913,6.77687834267503,6.80210604871019,6.82759492793226,6.85320179092477,6.87864552428384,6.90361472613305,6.927812051257,6.95094997472229,6.97274661114465,6.99295438863632,7.0114181089586,7.02813272992846,7.04326636363361,7.05712973770644,7.07010265414303,7.0825540024887,7.09479211311399,7.10705104380934,7.11948467787145,7.1321419409489,7.14493242139327,7.15762355971964,7.16990248092206,7.18148497108216,7.19220576894125,7.20203686816789,7.21104814038331,7.21937333498244,7.22722007897299,7.23488040225728,7.2426537564763,7.25070525214356,7.25901580248081,7.2674693944857,7.27595509764154,7.2844012189452,7.29275687661452,7.30095740630807,7.30889785262351,7.31643906518978,7.32347158922803,7.33001847502743,7.33628235323457,7.34256555917734,7.34913158189334,7.3561215770235,7.36354868733895,7.37133165279649,7.37933847809816,7.38742887721525,7.39548886669328,7.40345259133215,7.4113119449246,7.41911927913922,7.42698247983844,7.43504159006365,7.44342812300634,7.45223239530438,7.46149495272409,7.47120962869213,7.4813234420277,7.49173373111299,7.50229005277809,7.51280556480012,7.52307800931086,7.53291775773958,7.54217797522702,7.55077836636572,7.55871284521328,7.56603742817232,7.5728446458547,7.57923620446439,7.58530306147385,7.59111587373271,7.59672410818372,7.60216034475185,7.6074463972414,7.61259890403695,7.6176336977913,7.62257005233513,7.62743669149118,7.63228014917503,7.63717302545601,7.64221729554108,7.64753879292257,7.65327291585834,7.6595448715379
199410,5.0680428441125,5.11917333598856,5.19257894179641,5.28590041386465,5.38787508210466,5.49047612643898,5.59042739278624,5.68697175943179,5.78019623326958,5.8702167194333,5.95691569853441,6.03993366078741,6.11879631416432,6.19306338189173,6.26234695285972,6.32629095792265,6.38470956785928,6.43782709549397,6.48637054229901,6.53138353034338,6.57386487256715,6.61445659894723,6.65335967150514,6.6904947961432,6.72577288284539,6.75927684970438,6.79122123480945,6.82176572322915,6.8509179120522,6.87864829889588,6.90509672947611,6.93065362938985,6.95582336920247,6.98098061872982,7.00621236348918,7.03134125753171,7.05607638111782,7.08016784230693,7.1034729486287,7.12592027163129,7.14742354385761,7.16781817741464,7.18687181215835,7.2043746708345,7.22026390703448,7.23470464541788,7.24806926259859,7.2608223152246,7.27337882861678,7.28600738713899,7.29880228405046,7.311702278402,7.32452651974816,7.33702126493815,7.34892592485438,7.36005227351745,7.37034304537424,7.37987357735668,7.38879640594321,7.39726892042359,7.40540757019985,7.41328580823365,7.42096777908557,7.42854621465605,7.43614077613392,7.44385637904523,7.45174717533079,7.45980623820898,7.46796507939844,7.47608931015606,7.48397692596133,7.49138963240123,7.49815366523858,7.5043042824999,7.51014441505979,7.51612334226003,7.52263066830733,7.52985869193829,7.53776818302953,7.54612147903437,7.55455863089374,7.56269968881228,7.57024588612636,7.57705261119986,7.58316633301647,7.58883071401829,7.59444361726735,7.60043517027803,7.60711835172382,7.61462920323203,7.62297454146601,7.63209591600538,7.64189170672671,7.6522106353605,7.66284714524692,7.67355283821431,7.68406296879655,7.69413134178424,7.70356543844562,7.71225187984165,7.72016319841064,7.72734417787324,7.73388578203105,7.73989855515873,7.74549330895222,7.75077035645022,7.7558147414814,7.76069462049427,7.76546125625898,7.77015019286369,7.77478366783092,7.77937471884355,7.78393398174353,7.78847990045291,7.79305084009129,7.79771436246554,7.80256794532401,7.80772855355553,7.81331318857921,7.81941501158654
199411,5.47106758436092,5.54285349227871,5.6587098368811,5.79213412908423,5.92945119091363,6.06397202131311,6.19251239228835,6.31380827561237,6.4274518540717,6.5332416424927,6.6309193155584,6.72015196731048,6.80069468100726,6.87258305611337,6.93612720169377,6.99179889365749,7.04021474394363,7.0821943521453,7.11879243253101,7.1512611180286,7.18093236683225,7.2090397805486,7.2365343047408,7.26394673214243,7.29132778872565,7.31829115481368,7.34417898903599,7.36833741029069,7.39042471817644,7.41059614469563,7.42942454019479,7.44759633891249,7.46559031236913,7.48351629623483,7.50114483870075,7.51805971369589,7.53384103830433,7.54819618159416,7.56099093051334,7.57219532758732,7.58181169191381,7.58985447411867,7.59640108954822,7.60166800548376,7.60603647467922,7.60998634286698,7.61397062270667,7.61830830042976,7.62314544417849,7.628471607921,7.63414834663787,7.63993124882948,7.64550644001345,7.65056656599565,7.65491126525339,7.65851191097871,7.66148472276435,7.66398578274088,7.66611141225092,7.6678784084922,7.66928975064322,7.67043447468198,7.67153042071973,7.67282825842867,7.67444846634387,7.6763280139587,7.67829720259055,7.68017162698514,7.68179769706477,7.683066029422,7.68392725482802,7.68442796196017,7.6847365304474,7.68509603267321,7.6857061121769,7.68663184471402,7.68780925336619,7.68911328501722,7.69041665551385,7.69160279983317,7.69254135078738,7.69305965507589,7.69294875397218,7.6920287289403,7.69026020775349,7.68783185782075,7.68513873822738,7.68267157740737,7.68094604923311,7.68051165524662,7.6819404502868,7.68572773033752,7.69214482819179,7.70112756709036,7.71225514883414,7.72482215537623,7.73797524580752,7.75088162142068,7.76289006377297,7.77363148746914,7.78302040000672,7.791171645309,7.79828923519301,7.80457907560363,7.81020499336994,7.81528169918041,7.81988939347131,7.82409585212328,7.82797572384485,7.8316206929856,7.8351379455798,7.83863824217004,7.84221857337077,7.84594673204347,7.84985456040328,7.85394266262806,7.858194173577,7.86259208233878,7.86713483244874,7.87184676080781
199412,5.20535830457491,5.45697088572565,5.70973264695719,5.94959836099381,6.16754296258962,6.35980147307404,6.5274191594044,6.67390358199148,6.80271886390887,6.91617527756643,7.0154939903496,7.10131202242788,7.1743399475372,7.23582229935957,7.28744325365748,7.33101807894735,7.36830609664611,7.40088296551578,7.43001768421143,7.45661824043221,7.48129796073784,7.5045144122247,7.5266530118198,7.54797386929506,7.5684858794804,7.58788710771593,7.60565136030643,7.62124519914286,7.63437353678156,7.64509945948694,7.6537676346247,7.66082773232389,7.66670103631202,7.67174212213246,7.67625627928622,7.6805098986293,7.68469921536032,7.68889039567843,7.69297834572246,7.69670950281427,7.69978001522731,7.70197931031614,7.7033177945838,7.70406726867729,7.70467218208912,7.70556250713031,7.70696693335399,7.70882572353244,7.71083593685247,7.71258751102438,7.71371620398801,7.71401360151335,7.71346942829009,7.71224709740925,7.71060314143998,7.70877317528081,7.70686913781005,7.70483831845886,7.70250171891078,7.69965033059525,7.69617499000213,7.69219560541283,7.68808101003364,7.68426287351845,7.68099032907585,7.67826847736416,7.67596750358807,7.67394043963396,7.67208350908774,7.67036357512807,7.66883737330369,7.66764630657089,7.66695648771488,7.66686782180831,7.66736346337645,7.66832728539398,7.66959359722584,7.67099029650383,7.67236509858797,7.67360203033714,7.67463693674984,7.67547672900543,7.6762237179263,7.67709501344467,7.67839961049004,7.68043697293321,7.68336765066646,7.68717068349706,7.69170509625211,7.6967852526344,7.70221342817066,7.70778277911611,7.71327846441921,7.71848841849653,7.72322229264134,7.72733321334351,7.73073640486684,7.73341798942519,7.73542865061514,7.73686282505254,7.73783131748041,7.73843754620761,7.73876392406604,7.7388694692232,7.7387962840801,7.73858127559467,7.73826915163624,7.73792266602451,7.73762650139563,7.73748248727177,7.73759627200634,7.73805886673396,7.73892947388246,7.74022657105161,7.74193091517815,7.74399849214438,7.74637740333923,7.74902271716892,7.75190605113403,7.75501909338437
199501,5.84911644249272,5.90691113342429,5.98427929093853,6.07350426915603,6.16681684276338,6.25964310114215,6.34973799662233,6.43600318648284,6.51774617113783,6.59429781926936,6.66491262745764,6.72894847043066,6.7861822255713,6.83693764654323,6.88190108363579,6.92183408965595,6.95739104212884,6.98908415153906,7.01736068409634,7.04273749141793,7.065901840998,7.08766351501359,7.10872811681403,7.12943432699097,7.14965539586007,7.16893318918265,7.1867675717464,7.20290987567367,7.21748362706685,7.23086846774191,7.24348192422543,7.25563551142812,7.2675180680228,7.27925113821501,7.29093790887787,7.30265780740223,7.31440891999263,7.32604266173787,7.33724923150494,7.34763060015384,7.35684762110238,7.36477505276232,7.37157709559208,7.37764999586601,7.38345823535894,7.38935940640607,7.39550685573687,7.40184947195754,7.40818967943217,7.41425747483439,7.41978470766679,7.4245756936233,7.42855829096856,7.43178867425571,7.43439653097161,7.4364937420209,7.43809956387827,7.43912458179855,7.43941585051636,7.4388514396211,7.43748302299094,7.4356650904158,7.43399350919156,7.43300100728536,7.4329010132812,7.43361318313983,7.43493369742485,7.43665686157809,7.43861838671969,7.4407062448923,7.4428642385859,7.44508102244579,7.44735985425414,7.44968821323064,7.45202538012761,7.45430442085288,7.45643770125959,7.45832292710764,7.45985327697279,7.46093603313499,7.46152360545143,7.46165984106593,7.46153073681811,7.46147223269527,7.46187954494582,7.46305883216718,7.46515266115917,7.46817800121339,7.47208753630113,7.47678930839151,7.48213704289955,7.48792445839394,7.49389885886661,7.49979119434044,7.50535282597196,7.51038884765819,7.51477885095081,7.51847900035371,7.5215062591713,7.52391337087201,7.52576568511462,7.52712710012474,7.52805670652942,7.52861393242261,7.52886844067255,7.52891054126991,7.52885779148728,7.52885388687524,7.5290573825374,7.5296207466309,7.53066464404991,7.53225639228359,7.53440182969655,7.53705437707029,7.54013678632208,7.54356617238559,7.54727431232438,7.5512197501849,7.55539145210125,7.55980423024498
199502,5.77118058741337,5.80406593533455,5.84680208069753,5.89859612281362,5.95655472462756,6.01735157267353,6.0783178809907,6.1376194454967,6.19400506740514,6.24655964498248,6.29469717319809,6.33835160136744,6.37804141847665,6.41459501637249,6.44873918265843,6.48085173971273,6.51094971375341,6.53883313647668,6.5643026293431,6.58737722566343,6.6084065170127,6.62797759738367,6.64664556921647,6.66467319542207,6.68195987558141,6.69818360053121,6.71304835445097,6.72648673268782,6.73870232938794,6.75005543664142,6.76090403813159,6.77150320511551,6.78198802625051,6.79241071600668,6.80278934709892,6.81313348912222,6.8234318553832,6.8336187404321,6.84356483617941,6.85313250837043,6.86228316212106,6.87116213680695,6.8800778414326,6.88936219197595,6.89919740690558,6.90952652309385,6.92009407344527,6.93056024014129,6.94059718620602,6.94992708365207,6.95832808474723,6.96564966183444,6.97184313338386,6.97697738093753,6.98121028639511,6.98471844518566,6.98762149504568,6.98994400191075,6.99163785201539,6.99267248246395,6.99318555148428,6.99360179681898,6.99453616199347,6.99649746981023,6.99971746716889,7.0042527407155,7.01016714772118,7.01759409770085,7.02660318737761,7.03694255537588,7.04791783769883,7.05861073150283,7.06825611758012,7.07645023199977,7.0831218890425,7.08839811212351,7.09247577135246,7.09553982110384,7.09773325233653,7.09917339397731,7.10000360531169,7.1004542145206,7.10086052310122,7.10159447988145,7.10295477701343,7.10511858419122,7.10817019849446,7.11213251607346,7.11696124926786,7.12252376802964,7.12859567952173,7.13488749703942,7.14109313672777,7.1469432634428,7.15224728741318,7.15691267642825,7.16093764212274,7.16438288280156,7.16733572288631,7.16988066855127,7.17208466305976,7.17399804753359,7.17566686200005,7.17714931996291,7.17852906644334,7.17991986724895,7.18145912761581,7.18328980559035,7.18553307879472,7.18825945982916,7.19147154767643,7.19510994292926,7.19908153590415,7.20329524681013,7.20768773659891,7.21223148089057,7.21692798989414,7.22179099609833,7.22682073093737,7.23197168765587
199503,5.80554197022757,5.84062580965323,5.88348518932786,5.93299973037027,5.98746164916814,6.04510618069331,6.10425878379694,6.16331138349381,6.22068078737951,6.27483434313645,6.32451411795773,6.36914738565828,6.40904326452768,6.44504776263307,6.47796863889403,6.5082588828589,6.53605044557071,6.56136999806816,6.58437221750463,6.60546448322865,6.62523962192331,6.6442517291542,6.66279614332638,6.68084724793173,6.69817486891854,6.7145442143114,6.72987366893893,6.74425746697562,6.7578540196185,6.77074820024733,6.78290646393298,6.79424678673715,6.80474877288769,6.81451024686382,6.82370603522426,6.83247778020866,6.84083679761267,6.84866081872833,6.85580461135124,6.86226072179056,6.86825954683678,6.8742292183483,6.8806319208754,6.88778334392637,6.89576778868318,6.90447536007544,6.91369352032156,6.92317102346466,6.93263409123915,6.94179452576902,6.95038796277122,6.95823356210155,6.96527348546862,6.97156162466095,6.97720746271658,6.98230947074516,6.98691199310621,6.99099580925782,6.99449742760609,6.99736214156075,6.99962961114402,7.00148226484068,7.00316059504905,7.00481042367288,7.00644316931077,7.00803772577927,7.00967096673284,7.01158133685628,7.01411518120676,7.01757347016873,7.02207747326171,7.02755450940057,7.03380410378514,7.04055525841379,7.04749387377614,7.05428728081236,7.06062265028155,7.0662510684717,7.07101984702547,7.07489094958851,7.07796656001178,7.08052644633563,7.08302226385294,7.08597877753707,7.08985859802498,7.09498134413366,7.1015003324618,7.10939320736157,7.11845505342078,7.128311533886,7.13846509611994,7.14836989086327,7.15751962112898,7.16552822016492,7.1721815451977,7.17744306783993,7.18141355271413,7.18426544040122,7.18618068754459,7.18731248307438,7.18777673122886,7.18766769258704,7.18708596744174,7.1861656543685,7.1850901732832,7.18409053352864,7.18342355104636,7.18333198748349,7.18399668441003,7.18550015326474,7.18782208403934,7.19087264726391,7.19454753205394,7.19877829452509,7.20355968063742,7.20894842994819,7.21502988830902,7.22184201735172,7.22925861911804,7.23689899288531
199504,5.75862674975886,5.79169053774879,5.83066858589716,5.87454400096711,5.92173248487612,5.97045961760898,6.01903348975826,6.06597214565535,6.11002342558315,6.15024964571016,6.18628977701917,6.21856410379998,6.24803996336294,6.27566075839974,6.30193844421682,6.32693693278666,6.35049768936508,6.37250512219718,6.39306089195179,6.4124807376695,6.43112531868282,6.449209440596,6.46674068129581,6.48360618026916,6.49971449318014,6.51509215571442,6.52988219589548,6.54425001496066,6.55826353203849,6.5718385622077,6.58478898762244,6.59693923545707,6.60821929748597,6.61868607980029,6.62846835295986,6.63768010388192,6.64636113874291,6.65448026530528,6.66199499195714,6.66892584255428,6.67539352978717,6.68159532678035,6.68774566310729,6.69403078967417,6.70060233735857,6.70758742306513,6.71507701194748,6.72308640002199,6.73152207855183,6.74018972342121,6.74884025140402,6.75722027947101,6.76510003427853,6.77227975967897,6.77859125258611,6.78390271790512,6.78812277741977,6.79120846713187,6.79320524548215,6.7943380695889,6.79508693702344,6.79608585974797,6.79781067539318,6.80033651433493,6.80341973152461,6.80677254680448,6.81026746081323,6.81397332232856,6.81805974664804,6.8226653517751,6.82782527593872,6.83347699850457,6.83949944096712,6.84574759435624,6.85207329375118,6.85833520824102,6.86440279547484,6.87015808389273,6.87550148248356,6.88037646766874,6.88482479637951,6.88904092137331,6.89335604189542,6.89814062038761,6.90369991350673,6.91021689726004,6.91773421244979,6.92615592473487,6.93526647444437,6.94476870995165,6.95433584909313,6.9636658264785,6.97252477722425,6.98076829897308,6.98833533309288,6.99522014586324,7.00143731007553,7.00699573108988,7.01189066233018,7.01611333495681,7.01967114528505,7.02260881982768,7.02502252827099,7.02706284296879,7.0289255182582,7.03082984027063,7.03298558522249,7.03555508868621,7.03862465360232,7.04220084468244,7.04623584435667,7.05066898418497,7.05546409448079,7.06062922675517,7.06621538300481,7.07229219769287,7.07889303040545,7.08592967779633,7.09312377945961,7.10005566591096
