Time,xr_2,xr_3,xr_4,xr_5,xr_6,xr_7,xr_8,xr_9,xr_10
199208,1.3487881942223305,3.1411101660570506,5.23610001388829,7.139369629810028,9.297832258791518,11.15353885079777,13.045972459369114,14.675675492537017,16.161030735474846
199209,1.0579308496282498,2.430571422778961,4.09934445744428,5.811961965180291,7.871558014067942,9.921809599392592,12.103546186592373,13.927099174043219,15.531038228716787
199210,1.7199260154757399,3.6943195825628496,6.0212778961948406,7.895664384597842,9.999997434087572,12.035792280608621,14.439715750733388,16.417274507505468,18.293250047375928
199211,2.04875363756534,4.117988851447051,6.355495880557629,8.025246362773661,9.81978779809434,11.27767312227247,12.511070008984042,13.33604261590363,14.872271538910603
199212,1.70636543792566,3.55696809547434,5.593571956777971,7.195453611882948,8.708299194728744,10.04691186153593,11.106799734485579,11.632291639257925,12.778237518967103
199301,1.3606746789516304,2.7767900136649817,4.215852844144729,5.649854752084362,7.248108100819513,8.552609214696693,10.106081998941438,11.07970412981538,11.970624067599624
199302,0.4118079473537892,0.6632429951340302,1.3015399932261773,1.6964482501135127,2.2327603491428065,2.710700757049556,3.6101741740836606,4.13963027792941,4.135755148346323
199303,-0.025341306330020075,-0.27563277717803913,-0.4705485432984915,-0.7864275970521675,-0.8549749049260313,-0.8032100944990708,-0.7867605371757058,-0.8910477420359584,-1.2051464864713433
199304,-0.7112553494211102,-1.6046632079272607,-2.321036150095381,-2.815796235256072,-2.8974121137448705,-2.749903816765877,-2.467568208804681,-2.701636520399842,-3.3759854959798696
199305,-0.5348820552530302,-1.505377518377541,-2.2826365981958787,-2.916276044865583,-3.2434013722477513,-3.204421787260091,-3.1602002982473723,-3.5031753272780435,-4.046461902570945
199306,-0.9386827649206295,-2.376382765084791,-3.766383497779732,-5.052382272013908,-6.046455469937353,-6.9372622145040825,-7.589010762711961,-8.369624463454228,-9.56025586491334
199307,-0.6785206770659902,-1.8071808996726193,-2.7457073714002793,-3.653359592223311,-4.475888845577153,-5.305801991284795,-5.9311519201762515,-6.641431716984352,-7.58771733974109
199308,-1.1887229144926503,-2.8856319097160195,-4.429859066617858,-5.707228019773627,-6.9176023188994,-7.898029489234661,-8.786822697668859,-9.801046059627568,-10.935881021383512
199309,-1.5651208971834807,-3.6114375338633096,-5.630240192625852,-7.657257552259211,-9.385222281001342,-10.964412695848324,-12.45344255846987,-13.94209059100194,-15.280028980368272
199310,-1.6252263118732504,-3.9782833239852797,-6.14002788449301,-8.262215681540532,-10.089705269269553,-11.715529727579646,-13.440477225186175,-15.243936297927249,-16.913973353508208
199311,-2.0042324838777206,-4.50461146847419,-6.510996466376971,-8.1947478996207,-9.553900374277898,-10.458798906318238,-11.290153708605756,-12.318337384507078,-13.769925456003678
199312,-2.35853141231677,-5.03181073482471,-6.874454594628349,-8.364391403255222,-9.692939691586059,-10.609376613202457,-11.302847611059855,-12.344455334410284,-13.021927814753404
199401,-2.09969145121272,-4.446560994913261,-6.3619952029669715,-7.989877003404262,-9.40999635536932,-10.25971338368177,-10.957013733306528,-12.101950575444214,-12.921390440220856
199402,-1.10008168563171,-2.29703614340355,-3.0375603871984707,-3.7253830799233585,-4.15255165123528,-4.369255709145466,-4.618785327483681,-5.014369454467769,-5.119558016445705
199403,-0.5175043061978997,-0.8928731865258701,-0.9862006227836213,-0.959253254364711,-0.8496079458484083,-0.3569503322620111,-0.2523217547118115,-0.21052503551596313,0.4210152801124698
199404,0.16070228177657953,0.4131533424789122,0.7960136676571992,1.1210353292158004,1.3748996128615412,1.935959339004472,2.435121665237526,2.9100656284053406,3.4946327085971713
199405,0.84719663620651,2.1308869484157285,3.341126900121532,4.526796908082,5.74897643023504,7.216470450647399,8.400065055083292,9.35396538614162,10.469838827828568
199406,1.1251801135609707,2.505505397871982,4.113927256413848,5.559585065920021,7.140586002514841,8.702761793525994,9.930984444948255,11.328238464059028,12.834750098457166
199407,0.8976421626988591,1.8206997119000086,2.7821832792926378,3.702636592920279,4.749218959592846,5.68155779139328,6.670241057816571,7.531206431437775,8.47487864791345
199408,1.0469205055419497,2.135346474445309,3.3016539520474675,4.381926525792547,5.66351744770284,6.9577038315386295,8.183503063953545,9.161370544069582,10.10020172374253
199409,1.4538434149606392,3.074903732860231,4.913616174462089,6.529456226048979,8.174495547337912,9.846009703435628,11.784826399913985,13.316466704192027,14.736156420657853
199410,1.8361454893983504,3.9272902442496003,6.068638084246012,8.01592889288574,10.08611274094302,12.07451339941985,14.185596379577795,16.06883067006494,17.88727883126735
199411,2.4775564814597395,5.193612328475511,7.639109609404151,9.83531642508848,11.934151533077635,13.816110065407177,15.551231878519197,17.782734723226483,19.843210611425615
199412,2.8603405648520397,5.65687091352282,8.127011761075181,10.21848900522249,12.14026233078011,14.20672100723263,16.483550681373735,18.130839203669193,19.929996878149577
199501,2.6241029769179605,5.352147292717992,7.843833958310891,9.881886985487363,11.706467726773933,13.487485618776407,15.116000005410726,16.53653151934786,18.12492851163764
199502,1.8466788239594703,3.39392055491356,4.887993700570839,6.132618422254752,7.466974627125587,8.694978472378326,9.109087032702847,9.584636513503309,10.449871745225526
199503,1.5778539836075804,2.695648978722601,3.70968292741785,4.624150262707829,5.548004793643341,6.57725398905651,7.041096614787174,7.428240241224173,8.322503548952412
199504,1.1773810809416991,1.7797697235555408,2.2361620546481413,2.614621565637518,3.0047168893199903,3.4141609559102744,3.878786626906205,4.017204980247753,4.595794132813568
199505,0.12304264512735053,-0.38175363365050075,-1.0181891749100487,-1.7882033415276313,-2.2875645401880904,-2.5853874538264385,-2.9099053540744615,-3.2448371924889035,-3.382183317730693
199506,0.15998327886971975,-0.2781266754081182,-0.8056779792146598,-1.418218062152949,-1.8530388248636624,-2.0175628788982616,-2.164036994140673,-2.7378285208214717,-2.802323613495366
199507,0.1948001215653301,0.05038520594614049,-0.2700908541669289,-0.6901291733268504,-0.8866338741106228,-0.9064361154018119,-0.8405908373204518,-0.9812867979830866,-0.9240312236286448
199508,0.13111827626392092,-0.43090038453117874,-1.0794348649138668,-1.8572474949079476,-2.41564795322338,-2.8847411656553374,-3.2207278027959427,-3.513178930861959,-3.9230843052639397
199509,0.25405395005883946,-0.15068139139645087,-0.5956751969902774,-1.1478426973121891,-1.6291810560210793,-2.118037874263347,-2.450874699305123,-2.779208509599635,-3.0894865460889935
199510,0.19871015871840925,0.12364799766165824,-0.05429821054722961,-0.4955539581349724,-0.7016714576121315,-0.9565533200118246,-1.2984512314721322,-1.5320268735490385,-1.614836967688622
199511,-0.03452246631669098,-0.23362002391797088,-0.4084138356627811,-0.6992315176636188,-0.8811458223913,-0.844785951401259,-0.8881858886024698,-1.121684869816555,-1.4248488395871908
199512,-0.3760408304126708,-1.120797638262819,-1.8769597631312003,-2.6997782139229294,-3.4217701149130217,-4.183695983843478,-4.789605573719709,-5.466857656054276,-6.209212811971755
199601,-0.6160382428797906,-1.52939884382769,-2.333010918515452,-3.161850543301693,-3.8910986102737493,-4.351994272844288,-5.013245098841574,-5.5836282613652575,-6.231737686084748
199602,-0.07611301454321051,-0.6181774355170697,-1.1138997173406908,-1.658488297078919,-2.1318795411904503,-1.5973329541061183,-1.5796780856338772,-1.518525329464457,-1.543479553154084
199603,0.06179361818959972,-0.4635972301246678,-0.9721938000261421,-1.6518306918352819,-2.2118966943234986,-1.9274373961283526,-2.34827504234231,-2.6067713951845493,-2.7126553501455577
199604,0.4914357274876302,0.5164351828602189,0.5312047377529598,0.4198949879630094,0.5450106817153264,0.7979966475572366,1.0107315635616052,1.1384891097866143,1.4445450691323334
199605,0.8191165465589894,1.1982838493802603,1.5518939810554109,1.6428805055329407,1.9767734818210272,2.5893634875302896,2.8710615104575927,2.97761423802452,3.33889865229815
199606,0.7128609106823696,1.052344549118141,1.2549263927578114,1.2991815379461613,1.6393560811964578,2.1394818892162144,2.625079483666556,2.732974005701565,3.1167991623895634
199607,0.93890260944376,1.8500739480603192,2.748992985773781,3.502253564914051,4.328463622296298,5.309310761181364,6.253622479873338,6.8907548619446715,7.249483505847926
199608,1.0323892002812505,1.7824887881789495,2.5131184906535102,3.003271669817578,3.7472283525794188,4.621506635035401,5.205458204326459,5.750688676792617,6.057828972793896
199609,0.8408040125358909,1.5214048402075795,2.245950639038468,2.77098610486082,3.4863743950302695,4.289644962144525,5.116811101093383,5.725709458591767,5.974913297796951
199610,0.4244945328584402,0.8982648368304416,1.5120768990410713,1.9662991792723767,2.614137901123744,3.4509585976886186,4.140643960437228,4.661312207675432,4.918674328325984
199611,0.057184095672210056,0.05190066321608988,0.22514846370203134,0.3049653165471735,0.6259935475093013,1.128881227637379,1.6252510929880444,2.1700767861977637,2.4788933542352183
199612,0.5593563419950298,1.2197895678013309,1.9518179687146695,2.596186620218888,3.455236702530317,4.422458628976839,5.44300677036289,6.277716896995446,6.938062813748484
199701,0.8414813582562486,1.9206016735351206,3.0991567292556716,4.101829922701819,5.355155320067387,6.673192186856182,7.659747530552246,8.705930872430898,9.709837695487721
199702,0.9050587690129497,1.8625805252387417,2.9499716633156705,3.8179440287621613,4.816516433407609,6.175337054781148,6.98548931665965,7.968667933514594,9.192568642110075
199703,1.2716313735266391,2.561474809385021,3.8792791007305816,5.16904286057258,6.552627713928142,8.011147855629769,9.29428971886491,10.444934681435196,11.77855764770653
199704,1.07213176424733,2.1340306720870714,3.2852405482029576,4.310406484097322,5.570698027014343,6.753328155016962,7.908921871306714,8.87310513960569,10.051258194912577
199705,1.0003259378367595,2.0798395595039008,3.23537054356703,4.20540917392638,5.4351766230012375,6.785250512147338,7.995024947976904,9.08973303534232,10.283810468784502
199706,0.9057802589519497,1.8848267031033004,2.9767433524157694,3.96387808498197,5.206659340727808,6.509310894671775,7.747441020156621,8.821247936945662,10.089277247352634
199707,0.4285345334962489,0.8316236175646194,1.309899631585008,1.7628759854991616,2.4603272100964286,3.1306484068425773,3.9946916112279727,4.676325063185074,5.215608058926572
199708,1.1704842119616794,2.7559633919837783,4.242057862533761,5.625602331438632,7.210497283002131,8.466874298590367,10.12622859483916,11.439393481969411,12.707952948667181
199709,1.41521886938387,3.2181164736429624,5.0995725586154625,6.8805415097016205,8.816764962763559,10.59174886224341,12.715308862331602,14.220136564713542,15.56757331382077
199710,1.3326543744085289,2.8740272690831086,4.290934270099,5.638566182201438,7.132138785304212,8.03899891425235,9.73139136606764,10.640731094303494,11.230938237533877
199711,1.2540729780432303,2.5823222291632586,3.8790927205442394,4.899931089674067,6.14242159547188,7.042882003383565,8.321092199435693,9.020344773601632,10.078949381868807
199712,1.0801852622575492,2.1708910240064982,3.2300191387313006,4.124944784970573,5.322558355314497,6.157230562188881,7.31317502915667,8.012283566922505,8.732309062748278
199801,0.6924236008181897,1.4068410929539779,2.2986517793919887,3.0293397777158617,3.9690818153912772,4.8679566203083,5.803678880093959,6.553261740481749,7.3510991181993655
199802,0.5811898737064594,0.7798932401887608,1.1350771614588497,1.2675895644014998,1.3410818960142334,1.7071766524793999,2.1425993615302303,2.3578369626069993,2.646252237470324
199803,0.8078952068097704,1.270197050526039,1.6413723431171992,1.839315319330181,2.16317847680656,2.2897249444042265,2.48543968008892,2.702417781298016,2.972118989795419
199804,0.7937826131761492,1.118365233962992,1.4766864285580201,1.7355396932811482,2.03220152085735,2.312782810711118,2.5717412282171113,2.776826556117026,2.9551815211055272
199805,0.4699385196464103,0.34120419026045123,0.16005750099706972,-0.23431202445161592,-0.5956589072607805,-0.7705789081376588,-0.8503421660669179,-0.8974511857490803,-0.8879085548947803
199806,0.31364100887383994,0.0731990469876207,-0.2058857232010478,-0.80829871711608,-1.5465983110308237,-1.8659069490967939,-2.1718926210032894,-2.753447666708369,-3.232540010168435
199807,0.25176490730343026,-0.15189381439324023,-0.5488216886984203,-1.283108134667943,-2.083460078736608,-2.7400988925434024,-3.283669350412832,-3.776776069320439,-4.100175040952917
199808,-0.7177135777438295,-1.7267849638122206,-2.809474045060929,-4.1595117075187105,-5.293575207814738,-6.544762213123118,-7.566351802107981,-8.460995042021818,-9.060070153025134
199809,-1.1328564024476506,-2.6698549996914505,-4.257927803745878,-5.978594028584908,-7.869686726147807,-9.784310071870706,-11.1837934033159,-12.346309171178875,-13.121432276966644
199810,-1.31536448686363,-2.9051097507088093,-4.450845108597799,-6.192766766448159,-7.491969277748211,-9.108477824875532,-10.198809041218887,-10.89284534864301,-11.465469294156033
199811,-1.29323954196839,-2.77519162887405,-4.08157556931352,-5.715036746946612,-7.292230610585297,-8.842445646864704,-9.972127704364222,-11.395589677676682,-12.68311810118621
199812,-1.371550658742139,-3.0572563932944696,-4.693417373016342,-6.646723895152347,-8.576451866437655,-10.282324779559403,-11.733078725680516,-13.094341039467027,-14.12881367622978
199901,-1.6452236167885195,-3.8661441881726386,-5.85752186091332,-7.855326107771107,-9.863777317049959,-11.660341230435229,-13.184628332034723,-14.611742670522982,-15.785667788617094
199902,-0.9169028823892704,-2.220119076623668,-3.395649603643541,-4.553933317908312,-5.79295330488871,-6.884176894625749,-7.716291430256314,-8.418397645570488,-8.785258315665168
199903,-1.1140803177798695,-2.330115924268969,-3.0961331494814814,-3.726603723786047,-4.201924280902466,-4.5426519134681085,-4.753010385183843,-5.019908229749192,-4.929321627790292
199904,-1.139209717978221,-2.520755222058031,-3.473723973338381,-4.369358593914061,-5.150181369303163,-5.77384374526182,-6.228129797230639,-6.383398425303136,-6.072066637748523
199905,-0.8657414893778705,-1.712994314894658,-2.1677537417726622,-2.6296368972047492,-3.025035531041633,-3.3026660423457113,-3.5158236315100853,-3.7609599402982496,-3.828718829131028
199906,-0.5992407512316005,-1.1028452347614097,-1.2316998693666301,-1.0831344361148387,-1.1959922754727774,-1.4298397562485272,-1.2456527701659486,-1.0403143308248994,-0.6319187020203909
199907,-0.4070209030374796,-0.5905457932771307,-0.5379029880219095,-0.22780477916823916,0.06940810864767943,0.27609162131844034,0.5546891374903611,0.7506504297745726,1.2666603790946152
199908,-0.2884957871613496,-0.2030155103106619,0.2373841769324212,0.9385721857940892,1.4523452753381907,1.8867834830633292,2.5322898726836076,2.9589409809850675,3.6859024369444633
199909,-0.3211548255808703,-0.11706961743095068,0.29428531113634726,1.0009487929778365,1.4357224933602692,1.7680276501745702,2.091675118555071,2.3153299850249693,2.8941335915312294
199910,-0.16738939610938974,0.29232537239200873,0.9599787382796583,1.7539346456381013,2.200291266612761,2.6379861443738823,3.1829751937025277,3.6357062334714856,4.364530575535195
199911,0.16927869545895913,1.0813671470813109,2.03934466998407,3.3349067510968693,4.142418680170721,5.100618292596512,6.233097287609288,7.185604371394518,8.355130896547493
199912,0.9182137113499804,2.5582407679571224,4.115840465168509,5.99863911165271,7.482114321328193,8.818822193364959,10.123240086346748,11.395995031254902,12.864008677531793
200001,2.15135960659053,4.257711937672381,6.002504581582439,7.855290988863339,9.337290616249955,10.56133269488624,11.639990015083033,12.608742289410415,13.489851144612485
200002,2.1621384266724393,4.43046578075183,6.239288522812381,8.108061446743061,9.67061705423015,10.89643513615522,11.83491046501235,12.568237770840444,13.17651014515437
200003,2.3547359829355194,4.270636890768651,5.628208386832028,6.8388912290503985,7.855834951056719,8.38427943178387,8.795541347046832,9.045757539872085,9.139981691278876
200004,2.6996876436418997,4.4745816681951,5.62436758338279,6.565938194340982,7.31690374337912,7.5809250507904995,7.540400469549551,7.30457197871864,6.978060081313337
200005,2.890235664506449,4.59502391904197,5.660852261117932,6.37826314854236,6.900797943720461,7.111200531716914,7.21883055582105,7.141158757409476,7.003226118228483
200006,2.423269470113559,3.8325330262746498,4.50788968764358,4.864927371853098,5.377970414897438,5.544119434092669,5.464392252662467,5.198205306129112,4.987716798567319
200007,2.6613747487964505,4.662633973176291,5.693035242047357,6.420575548305081,7.0409142952578305,7.4031884977212385,7.666489974612949,7.715349720358884,7.686477066290311
200008,2.5987929411408603,4.490701127525209,5.453068962515609,6.146638263425836,6.7631821941348615,7.106517267521421,7.32630244487432,7.3577228577445455,7.344503531246687
200009,3.1543155224515598,5.6520641554950615,6.916710331857671,7.826671558741419,8.692677942429096,9.33542719084422,9.804441551277884,10.053884768836259,10.245270461170586
200010,3.5926446227582005,6.41624211669367,8.06946374151869,9.08541084035733,10.084854391841809,10.951390439654702,11.667386378759868,12.144414950943542,12.477799891961405
200011,3.1382608168215596,4.89187909541787,5.471473635910239,5.60027131568324,5.6606523294730815,5.502251599579394,5.3600684936401315,5.163403947645746,4.869376220393474
200012,2.7128601710540394,3.7428426207485694,3.3741546204968316,2.81672519722599,2.4553130120350675,2.05646334243185,1.4934558425494773,0.8049845290626916,0.2052274339640361
200101,2.3072830588502296,3.26810396644683,3.1603756353732706,2.717544380785953,2.348507350982512,2.1143200850795827,1.8280770551167578,1.5261999157744643,1.269619555799041
200102,2.1716044575228697,3.155171827867619,3.2186615554116087,2.8020399054375105,2.4489273803449034,2.1722284284774735,1.8376748504664988,1.4807923538447314,1.1742288864089687
200103,1.6088062195604986,1.7158948109966703,1.054520978722489,0.10747100222313932,-0.6069365442084411,-1.2113164716853309,-1.8003806589720712,-2.3030115248742256,-2.674785952033255
200104,2.3432583829427607,3.45902065334899,3.6853045632343298,3.546366756408002,3.6835191569751915,3.8598377606290715,4.032178511158531,4.24772649374568,4.468992837661798
200105,2.405664546312751,3.693517411414699,4.45477195674378,4.742161663854349,4.977278452978091,5.167196779500241,5.32350454221446,5.500722508526163,5.661164104054738
200106,2.6880278131257005,4.38618358049476,5.419686905144831,6.013216393244321,6.490419692365681,6.885379728031553,7.183979239530808,7.458369682462136,7.71180434872426
200107,2.4623023544085103,4.739872097643051,5.885897271585479,6.638743596202577,7.149273015561182,7.41743359523012,7.499877484268799,7.568825101192802,7.589268185554431
200108,2.2365507543442895,4.57320548160909,6.245822637408921,7.14889275285946,7.84264905718781,8.2713611690717,8.613471270162917,9.023205207408154,9.430314655713321
200109,1.7731874276865296,4.27623619544115,6.359166167557349,8.006444875911122,9.432142488131769,10.3660779410035,11.119933574872201,12.038036417613931,13.024212998492771
200110,1.4627371981956896,3.46440942994887,5.041625916257369,6.138590147143209,6.8145720040786495,6.979010589632571,7.005928184062135,7.195438289339461,7.3264018480532505
200111,2.0827852322799,4.22138697793576,5.722207023621091,6.737184052416499,7.613639020793108,8.144512336808852,8.552232976051172,9.153169477400168,9.90894197638159
200112,2.7401086073672904,6.14356003689351,8.632642791244308,10.56669832481327,12.114756334835391,13.336582183396722,14.40399469434782,15.438460860292189,16.376780755365388
200201,2.6496891684628805,5.752716565035261,7.98045111959371,9.5961108562673,10.804079451494498,11.70120677052935,12.505556872862348,13.327615971638433,14.146307353869087
200202,2.59500655808921,5.69446735836126,8.19891040577106,10.085970679459109,11.53494886287875,12.70051872162609,13.711226513016339,14.697723427156497,15.751202999605798
200203,3.4785911087639003,7.267002512557831,10.170043635430481,12.399522452256482,14.124453968617917,15.50842646249495,16.70886167767881,17.865773016108577,19.045153948211155
200204,2.98774663154535,6.34958072478775,8.88015431464878,10.681396424708268,12.00413378152492,13.087912026819208,14.04546647598233,14.983260732943522,15.95006373692935
200205,2.8909525067553394,6.238318690295711,9.2762028460139,11.775188565851298,13.724883003652426,15.35593420815499,16.80059787268646,18.287582830262032,19.91662300836596
200206,2.65071646830575,5.699658450970549,8.264355823071929,10.186879600863762,11.756855011714508,13.135951891199491,14.289368439537522,15.505580880711618,16.888355348303303
200207,1.4798465312577898,3.25769021754369,4.3485926595207705,4.777429637642831,4.968612983731678,5.085411867673228,5.10262524708852,5.267387605506835,5.678086335123866
200208,1.1642014721325302,1.94736137829667,2.4225813090136095,2.4440330061399997,2.3080077582589116,2.1366500773143517,1.8536229680263476,1.6204043619619686,1.7668154500121602
200209,0.8593054361283101,1.7522769752906602,2.14901385625649,2.2113677627794806,2.2606839925461193,2.31363821945211,2.169439979345869,2.049958562788941,2.3253949880604106
200210,0.7215346665806,1.32520969969408,1.5508799257799497,1.5259702641333415,1.5314412096647199,1.6868306363985726,1.680670701338689,1.78797248096184,2.284012608022496
200211,1.18443760920525,2.2263411406186093,2.9276608255550203,3.2721449733737704,3.549514962104589,3.9525321781448706,4.019687025490709,4.1748547102828155,4.559114649022304
200212,0.68634924850056,1.2808875951240397,1.5288516498385896,1.4752476729888198,1.3753893336367495,1.4579802145945489,1.3323896523833674,1.3981429376829433,1.7754676466642452
200301,0.8339668591801701,1.7390180440646696,2.4009262669041496,2.7497225186991985,2.946442151839011,3.16860750494779,3.2225529157354513,3.450343448491771,3.9627670373735633
200302,0.59995590217069,1.2934501093557902,1.8093391744873,2.0703252287383993,2.17468184232969,2.3332163062578486,2.299767996071712,2.3687558801201085,2.70220950807566
200303,0.6645303704275798,1.6441794779649799,2.5935235014983693,3.1826443873283,3.625381715184779,4.068440408424851,4.350453465727821,4.699121557552219,5.247541463470082
200304,0.17584697527895,0.12594132802777036,0.05219498208164075,-0.1398533627626508,-0.4067516689798918,-0.6301990072946806,-0.8880756291198084,-1.0108274592225612,-0.975289649524627
200305,-0.3785963423838199,-1.3909829485128404,-2.5274078271073206,-3.53833792385315,-4.432663909674079,-5.16277850200944,-5.9421398604109,-6.694396220409459,-7.354679469524732
200306,-0.5033839905700399,-1.3535976413212198,-2.083754149478291,-2.6463665841583994,-3.1944395886093693,-3.6632645676459097,-4.138108530067599,-4.575295831859813,-4.975155401438058
200307,0.15890488732545016,0.36802628387778036,0.9706014679381885,1.665265427524051,2.39589929259518,3.1132246972347524,3.787956557030582,4.457247937119564,5.264356612936769
200308,0.6136901732567304,1.6138604355402608,2.7970041698375088,3.907023696413499,4.888989487459739,5.768803871347862,6.608669270335911,7.408761240320187,8.447571961038967
200309,-0.3732336996201999,-0.3203156411094399,0.060013094798220035,0.5690875144578711,1.1433223041010203,1.633541739774802,2.1720527455149106,2.773981434045042,3.5598742216765507
200310,0.14429539549256964,0.8511604649436106,1.7809501201697497,2.843196901010881,3.7740561951131175,4.71413837512731,5.5846979964834285,6.481673807249828,7.605002120848027
200311,-0.02210157192321005,0.30605100837318955,0.8318670291143107,1.5020282873763604,1.9877892044467895,2.693313458309701,3.302376133242171,3.995664118423564,4.802242295633206
200312,-0.37253843647697016,-0.20542647509498968,0.41025881439319933,1.2042958964265096,1.8975289241846118,2.7839963370096124,3.6278469877160697,4.450711045945232,5.382054994016143
200401,-0.60372923475893,-0.6929343954106595,-0.3175222656037593,0.42686087071253986,1.1506187190606023,2.0956242530552784,2.9763766842844306,3.8719933556096864,5.050238455124236
200402,-1.13908561071904,-1.8596873883951908,-2.065636756663769,-1.860871040019879,-1.6055199641945719,-1.015065910429502,-0.40360484752639936,0.21242839310400674,1.227644773807842
200403,-1.4279649844488504,-2.6243588018692297,-3.14318051696414,-3.221318228667278,-3.116247951028372,-2.7163998609465008,-2.2109984673390395,-1.684129156067442,-0.9024674582337111
200404,-0.2984374506777303,-0.1795535612101904,0.51484747124939,1.5662803531496614,2.703609050540141,3.9803884933422777,5.327433447112762,6.582634901247317,8.107778834453152
200405,-0.07775345969238967,0.43758902245346065,1.4806560474996793,2.8225843234231007,4.28822493012236,6.031888360796018,7.917933848572898,9.523051312203949,11.26344857639484
200406,-0.12559864554136002,0.2848135551119295,1.15635436858456,2.400242897377169,3.8536661964700696,5.498285901526341,7.194400287627582,8.913515726773639,10.927000456626917
200407,-0.56123042738496,-0.6762356056916996,-0.37179369658962136,0.22309695663337292,1.204181943690418,2.41929168856683,3.6405771067096855,4.856178694467419,6.490204072148536
200408,-0.9207094237801898,-1.2959588364519596,-1.0656041580708295,-0.42398362650721055,0.502889156375508,1.5132422121446603,2.51254845792158,3.5571744477679053,5.189115600480864
200409,-1.0497651197792996,-1.7652520955249607,-1.9659380498353705,-1.8237779049076015,-1.3117080831228587,-0.7105610040272303,-0.0672354293040125,0.7570839765035715,2.070456421656058
200410,-1.4481739942772003,-2.4713350149151196,-3.0700048013732393,-3.260980176993688,-3.1322167921582107,-2.8530088579547033,-2.518494188467973,-2.027302879359175,-1.0545282195591619
200411,-1.0097482824047694,-1.5652575989750406,-1.6963893876823408,-1.4848618352154621,-1.0252487297860715,-0.5075642388579822,0.04853707596266643,0.8298944760035654,1.957945570468255
