Time,fwd_1,fwd_2,fwd_3,fwd_4,fwd_5,fwd_6,fwd_7,fwd_8,fwd_9,fwd_10
199009,7.67698667207787,8.10231236725517,8.375946360313929,8.933404844757671,8.98864613752891,9.00300057043279,9.221079861360877,9.187180739209182,9.108168050309345,9.342525702708855
199010,7.427382005593,7.8621493122058395,8.18500264502541,8.648409533612313,8.827027952584139,8.863628420690937,9.07563751378376,9.202154331522607,9.162748282229302,9.329806041241682
199011,7.30857232203915,7.59918195980005,7.803042229865632,8.323157654298289,8.357272622179678,8.563326042785683,8.721128323837661,8.762656927369932,8.59895230816926,8.712440641246062
199012,6.899355586305,7.334672712153041,7.717480712812309,8.173552174343651,8.190755852876649,8.65097482790653,8.774037306012879,8.613310736085694,8.367641351425874,8.636646842430679
199101,6.62198465676964,7.30933925297528,7.630553684143051,8.21443621343219,8.27517149164554,8.35380325883446,8.58720108513635,8.624391793194768,8.523294923650099,8.892050669814921
199102,6.49018702696539,7.35356200937387,7.688413010701149,8.26675280555203,8.375065701990515,8.341027090306845,8.547419459294765,8.685758246022075,8.495048119979018,8.790216371512258
199103,6.38963663422542,7.5159498096615796,7.835844267663763,8.478936378531557,8.410600618613984,8.582373943740834,8.515041342138346,8.467062479168675,8.3504493164058,8.588393206706542
199104,6.1999403228019,7.37913095746828,7.693105368100161,8.4558353802191,8.427319963143312,8.66887885308573,8.582977633275,8.469257193901882,8.422079922428942,8.709584535318598
199105,6.20428815121935,7.309915874009169,7.675081339582313,8.569355600283327,8.506790461266789,8.72664252266339,8.649533552689881,8.599462680131225,8.628506491450707,8.680729953369635
199106,6.34100768295617,7.43803010136519,8.09510626140889,8.826021269817868,8.67635383307043,8.867942429435907,8.772512594190694,8.795355364012444,8.700003739028901,8.534800771656407
199107,6.17646262733122,7.32052653531636,7.906487564870751,8.61187661388707,8.59342561511555,8.848037962794592,8.793466223181255,8.715631731599515,8.693492869657618,8.68902151637188
199108,5.78590192149398,6.793100637088901,7.431930997292911,8.331694463038929,8.242224739372883,8.712207105145914,8.674137984217204,8.420539990663357,8.515575216935908,8.697340206285617
199109,5.49525054234786,6.46832032569858,7.056172931638679,7.899305618133919,7.816796815850509,8.385564856513255,8.288867260049884,8.099844009110114,8.341410333186673,8.387675266864335
199110,5.15890502101903,6.19086007442223,6.89198544592022,7.877026322054881,7.81370717482989,8.524785988686567,8.465225208007325,8.443211755772495,8.637947301170627,8.894161984954735
199111,4.8029240652162,5.91213669059698,6.87381291214583,7.8002289900397095,7.636475142989127,8.662550794732269,8.581334995074656,8.746729372984191,9.070358818033455,8.90908958240108
199112,4.20428173004888,5.32090045390316,6.303718336206439,7.316997724248802,7.305540296256467,7.752919723817026,7.76342259222546,7.881588952636484,8.175134774010864,9.001670377391115
199201,4.37157550837726,5.865160836618699,7.019688234039608,7.872533199769315,7.851676872962422,8.589618828270197,8.498442001416663,8.568431870672235,8.686367799800408,8.728507957071898
199202,4.45148992923353,6.011673514228111,7.118189857539699,8.00475302185438,7.863400507742625,8.497299399838717,8.441765329460416,8.230648839833002,8.075252672234598,8.555753838062827
199203,4.67050171859858,6.502140964035079,7.67701381100594,8.208109836662121,7.884874774869775,8.791319498082402,8.352925636494533,8.402783039680287,8.352992013028661,8.415183699476913
199204,4.40681915567697,6.337809570480471,7.534789938551349,8.22044414947333,8.183140357593583,8.814607059347374,8.592863158393797,8.806520642115444,8.878711377676055,8.506768346327235
199205,4.27733172940305,5.975548557843549,7.15807846721045,7.822205401018433,7.996551884007719,8.258972602175497,8.499472668692626,8.780824640046596,8.983782950249335,8.376916262149948
199206,4.09693429350971,5.51942010784823,6.73725799546388,7.604759642202339,7.847777337069392,8.293316345739704,8.404878970419148,8.616392117551754,8.856634259678813,8.410986968368235
199207,3.68553001035205,5.077026488526171,6.229385567763812,7.177380763618249,7.52647191157347,7.907238322820831,7.775114875338957,8.147282385467818,8.288816238200127,8.356654508940125
