Time,1 m,2 m,3 m,4 m,5 m,6 m,7 m,8 m,9 m,10 m,11 m,12 m,13 m,14 m,15 m,16 m,17 m,18 m,19 m,20 m,21 m,22 m,23 m,24 m,25 m,26 m,27 m,28 m,29 m,30 m,31 m,32 m,33 m,34 m,35 m,36 m,37 m,38 m,39 m,40 m,41 m,42 m,43 m,44 m,45 m,46 m,47 m,48 m,49 m,50 m,51 m,52 m,53 m,54 m,55 m,56 m,57 m,58 m,59 m,60 m,61 m,62 m,63 m,64 m,65 m,66 m,67 m,68 m,69 m,70 m,71 m,72 m,73 m,74 m,75 m,76 m,77 m,78 m,79 m,80 m,81 m,82 m,83 m,84 m,85 m,86 m,87 m,88 m,89 m,90 m,91 m,92 m,93 m,94 m,95 m,96 m,97 m,98 m,99 m,100 m,101 m,102 m,103 m,104 m,105 m,106 m,107 m,108 m,109 m,110 m,111 m,112 m,113 m,114 m,115 m,116 m,117 m,118 m,119 m,120 m
197506,5.81360098279313,5.90355957176661,5.99982969548955,6.09495172559279,6.18483754766635,6.26834300169587,6.34614725320429,6.41953551066355,6.48953501899743,6.5565732739582,6.62047933355367,6.68066420099249,6.73645410152974,6.78746844587466,6.83382489486573,6.87604292221485,6.91471273658149,6.9501487205734,6.98222734507316,7.01049774509223,7.03457598115744,7.05462932427273,7.0715328801651,7.08654019762344,7.10081197948009,7.11516089186271,7.13001838456978,7.14548455686872,7.16146298934389,7.17792909669578,7.19513682690231,7.2135155642331,7.23336803781799,7.25464676258535,7.2769123683856,7.29943111470165,7.32134743211259,7.3418780037739,7.36047147341657,7.37687592243558,7.3910878499187,7.40322190157453,7.41338603834614,7.42162548939231,7.42793706877728,7.43231919330024,7.43483429134746,7.4356790105527,7.43524288803419,7.43410786737868,7.43295744596872,7.43242930405307,7.43298819589708,7.43487228342901,7.43811238019899,7.44259097164815,7.44810653820683,7.45442272366945,7.46129729726994,7.46849663518589,7.47580498232173,7.4830335760641,7.49002705835065,7.49666130756256,7.50283162385811,7.50843793145495,7.5133761931975,7.51754036512805,7.52083175064326,7.52316856558398,7.52448984681123,7.52475210776175,7.52392111042999,7.52196346777381,7.51884376630468,7.51453263169043,7.50902893067645,7.50239413791304,7.49478898879761,7.486494971013,7.4779022711664,7.46945705019213,7.46158166986433,7.454598246838,7.44868483805841,7.44387509843211,7.44009114036917,7.43718939462543,7.43500226472201,7.43336719440169,7.43214244009552,7.43121273072575,7.43048876939331,7.42990376446683,7.42940904647373,7.42896987897821,7.42856194002282,7.42816859054684,7.42777886970334,7.42738608842594,7.42698688046729,7.42658058375628,7.42616884767602,7.42575538555726,7.42534581277294,7.42494752817697,7.42456961026221,7.42422270980063,7.42391892847924,7.42367167873365,7.42349552407815,7.42340600210138,7.42341943420347,7.42355272728613,7.42382317311654,7.42424825108626,7.42484543968192,7.42563204127628,7.4266250239323,7.42784088288194
197507,6.12544472885479,6.22915816976071,6.35343714033193,6.4847175679798,6.61144918968707,6.72559541036694,6.82373304019069,6.90673994834726,6.9775068985055,7.03855232734623,7.0912166554944,7.13625293980312,7.17479466188422,7.20880156054126,7.24069730840016,7.27262742989358,7.3058967949017,7.34076418909273,7.37644914085223,7.41134311988319,7.44369029662679,7.4725677823112,7.4983438896368,7.52225550254355,7.54563544152225,7.56933333845407,7.59342459037619,7.61718859494133,7.63947708704131,7.65938444957074,7.67667925949434,7.69167485133884,7.70484135877002,7.71652727857283,7.72686607991819,7.73580442862532,7.74319857749148,7.74893919973809,7.75304956558666,7.75570349575465,7.75715873787544,7.75765756868869,7.7573538017207,7.75629134521601,7.75442814959715,7.75168896919206,7.74802936069192,7.7434906764669,7.73822519855629,7.7324809919779,7.726555156784,7.7207373519197,7.71526330349012,7.71028657143064,7.70586801045246,7.70198066244918,7.69852940510106,7.69538432363989,7.692423058821,7.68957273390834,7.68683978097416,7.68431769443219,7.68216794499577,7.68057651771758,7.67969621663153,7.67959094112684,7.68019952199883,7.68133081638867,7.68268977448564,7.68392228719435,7.68466194063129,7.68456632311992,7.68333974406242,7.68074675005278,7.67662330557356,7.67089043357232,7.66357074091526,7.65480369428425,7.64485223372754,7.63409251280162,7.62298134229256,7.61200259226058,7.60160256204387,7.59213088625416,7.58380338244211,7.57669538726934,7.57076274758858,7.56587909061195,7.56187598810889,7.55857620943073,7.55581586668114,7.55345581147721,7.55138497581179,7.54951879971673,7.54779531973179,7.54617062880855,7.54461465292339,7.54310765134456,7.54163752597168,7.54019786249373,7.53878656292401,7.53740492052942,7.5360570053169,7.53474925437222,7.53349018786044,7.53229019460869,7.531161349743,7.53011724096569,7.52917279038475,7.5283440661058,7.52764808277219,7.52710259345995,7.52672587724288,7.52653652766834,7.52655324757745,7.52679465536188,7.52727910703353,7.52802453752998,7.52904832360539,7.53036716956111
197508,6.11063034380831,6.28179080654091,6.4618841263854,6.63127686836366,6.77796267964823,6.89775426924074,6.99414343365544,7.07407091292379,7.14304516920007,7.20355608676312,7.25612459549704,7.30100253356372,7.33937690721247,7.37343288321056,7.40549923039254,7.43722803385645,7.46926949009176,7.5012146957814,7.53155713356159,7.55799993978323,7.57851963780466,7.59250472045045,7.60092184616386,7.60563417225125,7.60869276840337,7.6120179077843,7.61731562433204,7.62586581232857,7.63812206372244,7.65357361887169,7.6711518973205,7.68976377430851,7.70852077800205,7.72673686535435,7.74392099817309,7.75984118553472,7.77459661290347,7.78858967588121,7.80235096888262,7.81628863681027,7.83048778800976,7.84462704819074,7.85799914304273,7.86961531001835,7.8784128648025,7.88356458966515,7.88477483438332,7.8823796256192,7.87718553964402,7.87017260134581,7.86223891614841,7.85407334470573,7.84614290183021,7.83874312202336,7.83206476855263,7.82624742055296,7.82140612271017,7.81763028356895,7.81496487019464,7.81338941751429,7.81280626197178,7.81303907040548,7.81383732305863,7.81488748566609,7.81583874916321,7.81634854133687,7.81614034819113,7.81505558500449,7.81308240828562,7.81035538469787,7.80713115533226,7.80375024142901,7.80059441560233,7.79804599675741,7.79645218471009,7.79609444744549,7.79716005595306,7.79971152231072,7.8036527528106,7.80869999196793,7.81437764609055,7.82006303479748,7.82508834800384,7.82887496014216,7.83104833649405,7.83148698668087,7.83029489754202,7.82772429653751,7.82408877848015,7.81969570259964,7.81480762351652,7.80962874936063,7.80430731107402,7.79894540644863,7.79361066814111,7.7883467978877,7.78318186086551,7.7781342586785,7.77321674839656,7.76843899442042,7.76380910157576,7.75933448280021,7.75502231451774,7.75087974884966,7.74691398968981,7.74313229742224,7.73954196012686,7.73615025280407,7.73296439661818,7.72999152467678,7.72723865765968,7.72471269063953,7.72242039112833,7.72036840745931,7.71856328594822,7.71701149482535,7.71571945266746,7.71469355897337,7.71394022459582,7.71346589993861
197509,6.41139588128003,6.55171218648603,6.70117488362851,6.8439556060866,6.97031397923373,7.0772353673453,7.1675973281932,7.24638356637912,7.31698094130996,7.38024505476184,7.4357222005934,7.48351111256421,7.52553946203913,7.56517397798394,7.60554042667832,7.64822011699542,7.69295606086712,7.7378700902072,7.78016705843351,7.81750355791911,7.84909065388011,7.87561965399024,7.89849875894164,7.91918342906728,7.93876329268205,7.95770811266336,7.97575522671479,7.99201413562977,8.00538531393859,8.0151426635191,8.02124324855112,8.02425976284469,8.02528336466907,8.02589873104163,8.02789303508814,8.03258978894685,8.04035454428261,8.05071692283774,8.06281704603751,8.07572622730068,8.08854925226244,8.10041893126534,8.11048190937874,8.1179331989608,8.12212905422079,8.12275046496797,8.11991584156479,8.11414442870195,8.10618156094086,8.09679726311678,8.08665924872209,8.07630295854958,8.06616469440173,8.05663469375692,8.04810065572157,8.04096509168711,8.03562698768434,8.03242648219571,8.03156591699242,8.03303579848774,8.03657690036365,8.0416960575483,8.04773400642755,8.0539696852253,8.05973684287405,8.06452437553934,8.06803645896906,8.07020402897234,8.07115658997985,8.07117207134669,8.07062081563003,8.0699134171711,8.0694564017244,8.06961620240451,8.07068962247765,8.07287718054907,8.07625532183323,8.08074685551926,8.08609758824149,8.09187757057932,8.09752782088082,8.10245783065044,8.10616889270635,8.10835540274489,8.10894341626061,8.10805974560671,8.10595822291008,8.10294001145975,8.09929340374991,8.09526079399462,8.0910283178395,8.08672948217443,8.08245506368667,8.07826424333305,8.0741944262121,8.07026885833615,8.06650204753383,8.0629033721248,8.05947934681561,8.05623496619921,8.05317445194083,8.05030163473102,8.04762012424333,8.04513336348774,8.04284462562481,8.04075698699353,8.03887329537816,8.03719614387331,8.03572785563761,8.03447048178698,8.03342581276009,8.03259540220653,8.03198060156838,8.03158260294465,8.03140248749931,8.03144127656903,8.03169998271717,8.03217965823001,8.03288143891827,8.03380658152673
197510,5.46027232208299,5.53129762488105,5.60676642340943,5.68227226525758,5.75504298612847,5.82411926588198,5.88965390799938,5.952141990818,6.01218540963286,6.07089397744032,6.13054352311861,6.19460022631459,6.26623977620986,6.34616902157048,6.4317363431818,6.51760322731732,6.59729160360077,6.66571590619692,6.72136054945486,6.76595129310224,6.80247221634544,6.83370721862975,6.86182463855575,6.88843876739723,6.91468753175966,6.94121591810548,6.96815636841246,6.99523603550587,7.02202625285448,7.04816158729099,7.07337448372696,7.0974191684932,7.12004203851745,7.14105837836865,7.16048318237561,7.17859247568244,7.19582198982635,7.2125556949912,7.22895444970976,7.24490645760551,7.26006323352351,7.27390332919776,7.28582631046512,7.29531583885164,7.30215570885514,7.30658695525905,7.30929263144071,7.31121907724731,7.31334794547549,7.31652378433009,7.32137352216363,7.32830599998839,7.33756309977709,7.34928796254889,7.36357052136182,7.38043299029563,7.39974298839086,7.4210973491299,7.44377425982904,7.46683234507251,7.48932364593455,7.51049419982093,7.5298756920013,7.54726959112213,7.56267974748108,7.57624044720677,7.58815869243881,7.59867224701706,7.60802037592802,7.61642461017866,7.6240775194816,7.63113745706287,7.63772717876301,7.64393469720113,7.64981572649095,7.65539809864208,7.66068883916024,7.66568374598492,7.6703777879664,7.67477364650646,7.67888619462089,7.68274237528601,7.68637765580205,7.68983105210581,7.69314051587335,7.69633972089711,7.69945649367557,7.70251259897878,7.70552437370704,7.70850372579998,7.71145915978738,7.71439665386855,7.71732033669234,7.72023298043524,7.72313635166407,7.72603146161079,7.72891874808064,7.73179821084902,7.73466951440867,7.73753206674967,7.74038507983615,7.74322761577673,7.7460586217517,7.74887695617721,7.75168140815618,7.75447071190051,7.75724355748071,7.75999859896582,7.76273446076145,7.76544974274266,7.76814302460928,7.77081286976232,7.7734578289052,7.77607644350532,7.7786672492054,7.78122877924205,7.78375956790873,7.7862581540865,7.78872308485717,7.79115291920779
197511,5.41160744491442,5.53103831715677,5.66207424918185,5.79032471749288,5.90783487471819,6.01219115361013,6.10453026413881,6.18734184832095,6.26305916011922,6.33388129664316,6.40216125300534,6.4702394471415,6.53952869380029,6.6099077114301,6.67995159426497,6.74754248865317,6.8107797405747,6.86898591083623,6.92275107158761,6.97293407943613,7.01991307219292,7.06365975463268,7.10410974148068,7.14129650662195,7.17524064013216,7.20585735050738,7.23304082812931,7.25687903393788,7.27779715526714,7.29646737052889,7.31357193008958,7.32961655260896,7.34486949193186,7.35940408066681,7.37320475554309,7.38625956562994,7.39856128794053,7.41004562432191,7.42055767709475,7.4298765923421,7.43777108260888,7.44406582599689,7.44871717455384,7.45188500458149,7.45396154165915,7.45552236210333,7.45721135724089,7.45961520643808,7.46318153554158,7.46819948598517,7.47482782482162,7.4831417644996,7.49317181509026,7.50491748253273,7.51833081355777,7.53327892035661,7.54950809417024,7.56663657712726,7.58419105313403,7.60167879140409,7.61866920598307,7.63485601188527,7.65008204921239,7.66432516765116,7.67765741323054,7.69019546474285,7.70205713113705,7.71333132431871,7.72406275247106,7.73424990593438,7.74385456213666,7.75282059636709,7.76109787237574,7.76866414349187,7.7755368424788,7.78176950713287,7.78743351509969,7.79259143498127,7.7972710484735,7.80144901318626,7.8050513227552,7.80797388911972,7.8101194497596,7.81143796378774,7.81195291106639,7.81176164281711,7.81101186765404,7.809867900726,7.80848151317542,7.80697516236723,7.80543744175399,7.80392647293047,7.80247667946703,7.80110587791347,7.79982123236779,7.79862369212989,7.79751105633521,7.79647997970188,7.79552723022276,7.79465044449027,7.79384855375113,7.79312199429494,7.79247277361169,7.79190443668785,7.79142196088332,7.79103159924968,7.79074068791452,7.79055743113375,7.79049067642712,7.79054969106861,7.79074394974163,7.79108294131216,7.79157600051929,7.79223216811324,7.79306008078297,7.79406789028197,7.79526320960023,7.79665308290565,7.79824397529446,7.80004177811108
197512,5.12038400523547,5.20615577162222,5.2989497424098,5.39311149037461,5.48492619948411,5.5724780866884,5.65523200447901,5.73355638620233,5.80840925306156,5.88125971355945,5.95388891087084,6.02768985036644,6.10280739755258,6.17786129920988,6.25030087494162,6.31714643034904,6.3762018291859,6.42707859214196,6.47094899249529,6.50946582894388,6.54407631421778,6.57600546714412,6.6064445370966,6.63658268761442,6.667447494836,6.69963896083094,6.73307118221434,6.76696417003944,6.80023415091301,6.83197815373217,6.86163850155545,6.8888923226789,6.91363017258457,6.93615819409526,6.95730424890974,6.97812290977816,6.99940722939596,7.02138921552246,7.04370638339672,7.06552420456443,7.0857704616131,7.10348763920192,7.11820521169727,7.1301208421924,7.13997074112438,7.14869709481914,7.15712601181451,7.16578910946266,7.17489745419948,7.18441772718572,7.19420855869907,7.20418972513744,7.21447696594011,7.22536672369209,7.23715077488504,7.24992078004416,7.26351193140644,7.27757103993326,7.29166540907107,7.30538474343948,7.31841970551082,7.33060426349003,7.34191313435944,7.35242167617789,7.3622503602078,7.37151656110986,7.38030558156438,7.3886614942498,7.39659282245348,7.40408735904759,7.41113107551732,7.41772611415773,7.4239026715339,7.42972063441001,7.43525969581606,7.44060017996614,7.44579922399778,7.45086791106791,7.45575547286667,7.46034734475688,7.4644829303758,7.46799330566026,7.47074864976735,7.47269651058565,7.47387416064092,7.47439204596817,7.47440006457787,7.47405326414835,7.47348805710093,7.47281147053987,7.47210033921262,7.47140587174488,7.47075996829665,7.47018121455373,7.4696797026169,7.46926054260525,7.46892624706596,7.46867825946763,7.46851788053692,7.46844679218946,7.46846732194803,7.4685825439624,7.46879627879646,7.46911303150362,7.46953789333679,7.47007642394958,7.47073452591853,7.47151832029517,7.47243402970988,7.47348787376699,7.47468597986133,7.47603431105452,7.47753861130608,7.47920436721837,7.48103678457454,7.48304077734962,7.48522096655321,7.48758168618834,7.49012699373983,7.49286068288307
197601,4.61187146464208,4.6982775103054,4.78937251687865,4.87992483780525,4.9670262057168,5.04993489562224,5.12926535957269,5.20613650570298,5.28173104710965,5.35722993113041,5.43369838563924,5.51173183761484,5.59114975879396,5.6710012028193,5.74984175394937,5.82622135207104,5.89920012911427,5.96848368932104,6.03414908357618,6.09639938882777,6.15556241251862,6.21217036203697,6.26693252656769,6.32056228392624,6.37353250172058,6.42589629808166,6.4773061370274,6.52723140227497,6.57518901676677,6.62079231320832,6.66366788441866,6.70351770324516,6.74042538952617,6.77503651576699,6.80826540245021,6.8407679243294,6.87260755521107,6.90321252194617,6.93153685083059,6.95640311740951,6.97700926378243,6.99340386898696,7.00661029678485,7.0182877824181,7.03017543082919,7.04365436545756,7.05956582562335,7.07822496599096,7.09950963937313,7.12293939191705,7.14773979706941,7.17296544591872,7.19772277204971,7.22136482042207,7.24349583189319,7.26384261536851,7.28216547612393,7.29826559333419,7.31203827360792,7.32351911049148,7.33290340090334,7.34053885978007,7.34689589666896,7.35251924628561,7.35796558059785,7.3637343799959,7.37020248167848,7.37757517533119,7.38586706476011,7.39492187448859,7.40447016891812,7.41420961370968,7.4238813634153,7.43331667714011,7.44244098213999,7.45124003407559,7.45970469165362,7.46777419533697,7.47529644023447,7.48202095569751,7.48763412544953,7.49183186319696,7.49440454046504,7.49529669433466,7.49461470876105,7.4925846812719,7.48948705771392,7.48559768372832,7.48115130369517,7.47632815790818,7.47125625876806,7.46602107462247,7.46067686628754,7.45525675706947,7.44978056601681,7.44426043890463,7.43870468883641,7.43312031386785,7.42751458704988,7.42189601322969,7.41627485710398,7.41066337958059,7.40507587349849,7.39952856034503,7.39403939163376,7.38862778781722,7.38331434091994,7.37812050244508,7.37306827431663,7.36817991704977,7.36347768578109,7.3589836012662,7.3547192596099,7.35070568150985,7.34696319931391,7.34351137830587,7.34036896736687,7.33755387347928,7.33508315436699,7.33297302380079
197602,4.82361962595296,4.96246469151689,5.10737828035293,5.24616053953573,5.37239879865059,5.48426014396731,5.58354085978472,5.67414134562772,5.76021544565842,5.84482311939924,5.92940273471749,6.01386099789689,6.09694924427693,6.17669658227972,6.25096100865417,6.31815420151868,6.37775139548939,6.4302084991975,6.47648159324389,6.51759387929692,6.55448866951669,6.58815200842177,6.61983245754802,6.65108625585052,6.68342614911295,6.71771598077208,6.75376463863271,6.79036149956167,6.82570055096091,6.85814955385395,6.88708009705321,6.91305025048827,6.93713121852367,6.96008782226602,6.98205350776919,7.0027127902595,7.02163214382788,7.03840430456823,7.05261667320692,7.06390214335478,7.07218016009259,7.07789197048608,7.08197546938197,7.08557113908717,7.08967738541345,7.09495652462064,7.10174869645405,7.11023853171655,7.12065051221137,7.13328998232388,7.14828711847252,7.16523910784474,7.18323785324876,7.2012993264484,7.21869103981105,7.23496329899208,7.24986296836765,7.26327193649216,7.27518737250004,7.28571897069029,7.29508301831517,7.30358403786474,7.31158217431217,7.31944911373257,7.32751829538315,7.33603700285289,7.34512892546548,7.35477590463749,7.36482588272211,7.37502919481985,7.38509717943896,7.39476838544091,7.40386336121493,7.41231263489335,7.42015253710962,7.42749414065944,7.43447636981741,7.4412143031702,7.44775114926921,7.45402153583026,7.45983613920205,7.46489980327515,7.46886969467527,7.47144245728213,7.47243843283728,7.47184607803894,7.46981008722975,7.46657727315331,7.46243076163389,7.4576378803147,7.45242148996862,7.44695184000493,7.44135108062094,7.43570317159846,7.43006452319936,7.42447311943986,7.41895543624032,7.41353125994913,7.40821681329519,7.40302664245726,7.39797465837884,7.39307463501539,7.38834038134016,7.38378573454917,7.3794244703637,7.3752701898922,7.37133621748961,7.3676355271478,7.3641807036923,7.36098393775927,7.35805704907574,7.35541153022165,7.35305860227036,7.35100927404381,7.34927439780085,7.34786471567959,7.34679089287288,7.34606353513295,7.34569318964335,7.34569032948886
197603,4.90135700140421,4.99186684697147,5.09221708111782,5.19614643661597,5.29916274548853,5.39885897074283,5.49480884804232,5.58781161191831,5.67873944123043,5.76778627507394,5.85437253202093,5.93738030274937,6.01560420640959,6.08835295579696,6.15568247872162,6.21805570179706,6.27597645089217,6.32992953723669,6.38039177301767,6.4277317372056,6.4721501476721,6.51382599790949,6.55316520985499,6.59082802076844,6.62736143788509,6.66272158183059,6.69613597421669,6.72650041527717,6.75314036538091,6.77638050040772,6.79742554545252,6.81773912345254,6.83844924171602,6.8600196041342,6.88221599312293,6.90434851121698,6.92560912779503,6.94529982786338,6.96296538505842,6.97852597790789,6.99236295030437,7.00524379578646,7.01809707562926,7.03177465742283,7.04691425891569,7.06389894915281,7.08281666063801,7.10331403529653,7.12439080271305,7.14449047021195,7.16219944325672,7.17702062052419,7.18935698247366,7.19989976452271,7.20917268960185,7.21744316907063,7.22481129083405,7.23131738503442,7.23701765677793,7.24202495900582,7.24652069683512,7.25074408935258,7.25496545059374,7.25945026088952,7.26442005860143,7.27001607316252,7.27627327062876,7.28311446509557,7.29037201005637,7.29783535957738,7.30531005347248,7.31266674081435,7.31986390563549,7.32694097932809,7.33398957468401,7.3411137559101,7.34838736559013,7.3558130094101,7.36328772421913,7.37058518392082,7.37736897235191,7.38324733329,7.38786147948493,7.39097570115398,7.39252946214972,7.3926312123705,7.39150593132302,7.38942736559929,7.38666210418931,7.38343697125312,7.37992781524366,7.37626209035536,7.37252780150137,7.36878383644973,7.36506914777305,7.36140989311541,7.35782451852782,7.35432713231975,7.35092960091597,7.34764275701697,7.34447702788204,7.34144270749967,7.33855002613865,7.33580911763205,7.33322994693982,7.33082223467666,7.32859539805675,7.32655851645059,7.324720322593,7.32308921616527,7.32167329416359,7.3204803915807,7.31951812603489,7.31879394073592,7.3183151413003,7.31808892319898,7.31812238787353,7.31842254668329,7.31899631278291,7.31985048175123
197604,4.82233737726006,4.91419487989399,5.018661244633,5.12871152765153,5.23903091326089,5.34682641175246,5.4515629896301,5.55373963551518,5.65356116597895,5.7503614127599,5.84272485359909,5.92907405162373,6.00859855056749,6.08168025014881,6.14918944373043,6.21162906439109,6.26901108401534,6.32115173783012,6.36789306775477,6.40919567475534,6.44523728391638,6.47651332212593,6.50378933894146,6.52787629845971,6.54944597812051,6.56907735236068,6.58747760924949,6.60565280370456,6.62482617269181,6.64611902727392,6.67018597392731,6.69694571458162,6.72549927921235,6.75435978442523,6.7819339525005,6.8069248846812,6.82848287309393,6.84627585326574,6.8606047461439,6.87242276829553,6.88310073799793,6.89401411427116,6.90618182246182,6.92011559275636,6.93587651097403,6.95323603386093,6.97183649072331,6.99130398278203,7.01132026628748,7.03165264353293,7.05211121424626,7.07245606998178,7.09234996263419,7.11140074443918,7.12924414484569,7.1456089705694,7.16034866868312,7.17344792105488,7.1850131209638,7.19524995442862,7.20443039140426,7.21285389462944,7.22080904686253,7.22854072863609,7.23622634514299,7.24396418880973,7.25177712694744,7.25963285937837,7.26747667546675,7.27526653447931,7.28299841097243,7.29071442736961,7.29849399422176,7.30643349113568,7.3146205024353,7.32310607310587,7.33187647644512,7.34082740313148,7.34974864921991,7.35833268521492,7.36621843686679,7.37306653139459,7.37864036117454,7.38285731761397,7.3857891963907,7.38761930031614,7.38858267270392,7.38891454128429,7.38881875495822,7.38845560477902,7.38794265846474,7.38736193968552,7.38676880678684,7.38620006568139,7.38568038103316,7.3852268923778,7.38485230805114,7.38456684936418,7.38437939248489,7.38429808604367,7.38433064774035,7.38448447921349,7.3847666894017,7.38518408159134,7.38574313549551,7.38645000007655,7.38731050293863,7.38833017615582,7.38951429509646,7.39086792529451,7.39239597210262,7.39410322830671,7.39599441576491,7.39807421821333,7.40034730348252,7.40281833437493,7.40549196829803,7.40837284640039,7.41146557341744,7.41477468971843
197605,5.35489760260801,5.49919913070768,5.64432171652639,5.78197709164714,5.9087160605381,6.02476024732734,6.13258148429205,6.23485850513282,6.33307801022787,6.42735169269443,6.5168558758163,6.60045117243701,6.67736318108019,6.74749352082158,6.81123478968743,6.86928045038852,6.92244676036123,6.97136134327138,7.0162703472811,7.05706167129858,7.09338812688575,7.12492500010559,7.15174523252689,7.17452653758284,7.19439563711935,7.21255305268315,7.22992927048194,7.24700881671229,7.26384905924504,7.28027542456406,7.29613814700336,7.3114119060839,7.32606345925852,7.33985056780098,7.35224004555967,7.362551173231,7.37033086922695,7.37577634095738,7.3798887900406,7.38421449917495,7.39035941029639,7.39957638970563,7.41257366066534,7.42949757350226,7.44993707095313,7.47281683075453,7.49626345154114,7.51787540100334,7.53566772603513,7.54896648881638,7.5582942337325,7.56456058153757,7.56846783676603,7.57038649580171,7.57046677684753,7.56878037398144,7.56542363782667,7.5605771449502,7.55452890885702,7.54766884240856,7.54046331010939,7.53341914516372,7.52704422777264,7.5218082401141,7.51810559824099,7.51622408968364,7.51632571838705,7.51844706853369,7.5225222877231,7.5284232816766,7.53600361637119,7.54513016263001,7.55569094294475,7.56757567098205,7.58063328767359,7.5946176925135,7.60914029418756,7.62365471042899,7.63749745286638,7.64998958095733,7.6605707880548,7.6689115037323,7.67495539081841,7.6788824907843,7.68102220668838,7.68175863062015,7.68145840603803,7.68043073276135,7.67891454400569,7.67708268984832,7.67505392664721,7.6729066306885,7.67069108778256,7.66843919927552,7.66617153634746,7.66390215209988,7.66164169006312,7.6593992896807,7.65718368948596,7.65500382095669,7.65286909367711,7.65078950219927,7.6487756356925,7.64683863887138,7.64499015209826,7.64324224595116,7.64160735795786,7.6400982346313,7.63872787917464,7.63750950355077,7.63645648264841,7.63558230781643,7.63490053696276,7.63442473864357,7.63416842803624,7.63414499333604,7.63436761188084,7.63484915613475,7.63560209049434,7.63663836067049
197606,5.32745397406711,5.42166710210592,5.52551874349398,5.6322224463093,5.73715915075995,5.8377613928504,5.93313423221028,6.02316087585577,6.10760540273,6.18576204303162,6.25672496864595,6.3201853034284,6.3772167274657,6.43007631791077,6.4810987018262,6.53177039693534,6.58246226926319,6.63258684595344,6.68090231682728,6.72590594534784,6.76634338735503,6.80163920764082,6.83197775846263,6.85809108764192,6.88099760922645,6.90179668684518,6.92151317944903,6.94098798325751,6.96079970359759,6.98117728548108,7.00192963507188,7.02251146273722,7.04221503295995,7.06032239168798,7.07622030514747,7.08960564996999,7.10072168138739,7.11039480086527,7.11976928513641,7.12991320843695,7.14156141648409,7.15510870653428,7.17076900117023,7.18873001196008,7.2091557053946,7.23195816046886,7.2564000596937,7.2808911976538,7.30349092277203,7.32291530078002,7.33900771157498,7.35229542533654,7.36333827644426,7.37244173614187,7.3797072415569,7.38519292750198,7.38903727525264,7.39150482010261,7.39297456209056,7.39390710622795,7.39481096271746,7.39620461239773,7.39855950221809,7.40222121532679,7.40733581494863,7.41382740878142,7.42145179448895,7.42990103716066,7.43890365894276,7.44827979170697,7.45794553371475,7.46788285761132,7.47809386205976,7.48855207168569,7.49915926579661,7.50971707099671,7.51992527993763,7.52941685488362,7.53782727099493,7.54487656616866,7.55043056177232,7.55451625220279,7.55729090156588,7.55898582174754,7.55985040529788,7.56011246517329,7.55995842283859,7.5595290381702,7.55892419009057,7.55821133213562,7.55743428960947,7.55662080064594,7.55578831019518,7.55494809779706,7.55410804727377,7.5532744079219,7.55245285477444,7.55164908690643,7.55086913521377,7.55011949557345,7.54940716212342,7.54873960698274,7.54812473414123,7.54757082354912,7.54708647424099,7.54668055092321,7.54636213572449,7.54614048508856,7.54602499070387,7.54602514272014,7.54615049319014,7.54641061763216,7.54681507278745,7.54737334900137,7.54809481614304,7.54898866255218,7.55006382711827,7.55132892521664,7.55279216980832,7.55446128952219
197607,5.10312377904913,5.1810175428698,5.26813558540663,5.36036217576957,5.45435216309303,5.54752132720221,5.63812156770847,5.72514320476976,5.80796916824536,5.88608493956618,5.95919276491846,6.02773056995126,6.09314096929201,6.15722066423628,6.22106728479557,6.28460515192576,6.3467330532326,6.40566126838903,6.45941073471973,6.50656885979207,6.54686718315237,6.58109643560025,6.61061722288874,6.63696047839478,6.66160942462712,6.68585085246651,6.71065158390742,6.7365423281401,6.76346460246552,6.79067431963397,6.81698889911247,6.84132291826559,6.86296680406406,6.88151338298577,6.89686805510309,6.90945079041987,6.92028068941852,6.9307356894312,6.94213204718095,6.95541056299185,6.97107468614755,6.98932402539113,7.01022550836269,7.03376695849291,7.0596987613627,7.08721394493344,7.11480581984907,7.14075355337313,7.16401113227524,7.18456625305898,7.20299761594866,7.21989178170788,7.23559919104009,7.25027730289629,7.26401835772306,7.27694080037916,7.28921442190057,7.30103801659303,7.31260127613712,7.32405361834186,7.33548787202619,7.34693737534932,7.35838274623538,7.36976542660986,7.38100551651056,7.39202077978429,7.40274325355456,7.4131304095163,7.42316891349212,7.43287018481537,7.44225820018696,7.45135151234689,7.46014317400525,7.46858389486823,7.47657487549192,7.48397627946214,7.49063347330434,7.49641543079735,7.50125155027159,7.5051513222322,7.50819925932135,7.51053010990351,7.51229727975111,7.5136464173296,7.51469977034388,7.51555087100543,7.51626616450077,7.51688999053983,7.51745037596581,7.51796427363163,7.51844172909794,7.51888893013456,7.51931030144809,7.5197098634727,7.52009205957858,7.52046221634211,7.52082675900561,7.52119326811667,7.52157043600254,7.52196796254435,7.52239641688355,7.52286708329387,7.52339180386927,7.52398282675084,7.52465266561675,7.52541397370652,7.52627943358924,7.52726166218847,7.52837312926759,7.52962608668511,7.53103250525438,7.53260401596206,7.53435185256278,7.53628679310536,7.53841909867841,7.54075844850891,7.54331387142826,7.54609367456685,7.54910537088787,7.55235560777759
