Time,F1,F2,F3,F4,F5,F6,F7,F8,F1^3
197404,-0.0506051398998753,-0.687730916546747,-0.453136851948887,0.310756763351938,0.308413284809568,0.0416770491900274,0.0840009326874754,0.212690668841221,-0.000129593699992609
197405,-0.314626163865102,-0.00106931188274232,-0.779676625521446,0.17937447622912,0.558955870191401,-0.203989420007219,-0.105028130281441,0.331457045877307,-0.031144725343315034
197406,0.13846168792067,-0.586649209788009,-0.559849739473624,0.00427483666619742,0.667002181710642,-0.176384842909427,0.0924140978183185,0.0491864869157855,0.00265453749916989
197407,0.0484643715486791,-0.392351559964828,-0.953786649326628,0.324395090903092,0.741880449785393,-0.274563894350146,-0.321481327922733,0.0121546889575959,0.00011383288857665706
197408,0.220692973139433,-0.141612318533649,-0.808700103403252,0.475391510216013,0.435438383105967,-0.0516370011362924,0.00586578494743245,0.0817431106728297,0.010748936972389036
197409,0.537245853939664,-0.593200722042188,-0.471232083008901,0.158394219502029,0.54217089400541,-0.305103818278851,-0.557222772738897,-0.00635176430463155,0.15506694035458252
197410,0.658668343277204,-0.18836442453292,-0.294460464783589,-0.268584082019973,0.469034344984767,-0.293545300848318,-0.0939541364979831,-0.065629553068268,0.28575929978627274
197411,1.36673197695378,-0.19384318439679,-0.589271597595286,-0.0959806818465034,0.0558477158924385,-0.0583587440256535,0.262159206597334,-0.0173342620790012,2.5529956024269778
197412,1.82658718694761,-0.41148029450012,-0.46149736545651,0.0533184016098357,-0.0949183909902398,0.217816600779593,-0.0979327670561062,0.0980870146965396,6.09426339499471
197501,1.33692587233711,0.180198749125633,-0.0973884263829262,-0.313669229200776,0.226292811074463,0.278742856358421,0.264424730282893,-0.031600023892798,2.3895822501030044
197502,1.37305510504519,0.235759990753123,0.0980678054124955,-0.408784251464898,0.111623031718484,0.277345265455313,0.462301066780664,-0.0429725637757533,2.5885937698639845
197503,1.03274560427619,0.179087415113668,0.167377158644381,0.0102251808960888,0.0379847679824185,0.392342521458103,0.0612405455477483,0.014729117607194,1.1014887489065162
197504,0.374372758542177,0.395015136663879,0.274754270325316,0.286215727989378,0.267717798080247,0.665338787412831,-0.0630954221124664,-0.154139212304734,0.05247019987403137
197505,0.305302676899378,0.280894995425957,0.369021598558323,-0.289105343356097,0.104206952065016,0.239151374826161,0.133153842795404,-0.360859760405486,0.02845717840959761
197506,0.161472493898837,0.504542580149754,0.214367933458,-0.0252721914307947,0.211575256464799,0.253102894573339,-0.062071656134859,0.130022718387192,0.004210131478523737
197507,-0.357212373158054,0.402869711130153,0.129957138512331,0.287253065912787,0.235598268642935,0.481581588934668,-0.0397187551624343,-0.374369221834598,-0.04558054155406669
197508,-0.305704470663069,-0.219065470228108,0.450184189977456,0.283674643063879,0.101278198762383,0.1714515088388,-0.152835565467866,-0.16469948720373,-0.028569679595117255
197509,-0.278789928163937,0.28274466679287,0.188662590040392,0.137141389463348,0.0537885376067633,0.0879926987169117,-0.253268588298915,0.0115781871112855,-0.02166861932231412
197510,-0.08687202569374,0.0903886539680763,0.258422126906176,-0.261156015521899,-0.126899663614605,-0.161201466415566,0.0425097668745153,-0.228484912893145,-0.0006556013598392843
197511,0.0253046115340507,0.201953397634311,0.258094731896877,-0.165002381179083,-0.125543896064177,0.0150807463933136,-0.0400929166490793,-0.0181260272792713,1.6203134004697703e-05
197512,-0.373963063731912,0.0733981572619073,0.405147980980507,0.0138927464844723,0.0375352583616184,0.072049466575235,-0.164856552656426,-0.17877298127483,-0.05229812603837541
197601,-0.4905496121946,0.226442136847966,0.428884265952747,-0.452130685340557,0.0359337175412056,-0.217415738116639,0.193818423643169,-0.162079582026503,-0.11804532987793345
197602,-0.463984436387436,0.0181054334569197,0.34953040762073,-0.112612068750702,-0.142718345852238,-0.109515794504802,0.107454380200301,-0.00177314193788349,-0.09988729198658311
197603,-0.206268074213309,0.0370166218865222,0.157821068619977,0.064312330545539,-0.205687138714512,-0.00441035390451536,0.0194057772996381,-0.106707236471525,-0.008775988423031183
197604,-0.221765310574424,0.0513818478089546,0.11057201018934,-0.111060914894889,-0.205370995022957,-0.17830972851764,-0.0749642806558118,-0.285330551753061,-0.010906385368821483
197605,-0.19773319010343,0.0719396385861647,-0.00640488866706093,0.279757553784091,-0.179089184682912,0.104605957770772,-0.0500383649916553,0.242515074367614,-0.007731054220838492
197606,-0.0451665469114616,0.0595978062843274,0.0214992284289391,0.104019774225483,-0.0560402404246533,0.138755355519491,0.0340416153061904,0.0182163538773956,-9.214052171973828e-05
197607,-0.155141599960627,0.0600910582804069,0.086264305627083,-0.132493990921678,-0.0717866682209918,-0.076220914885434,-0.0293053270425394,0.0352141800958203,-0.003734090143506564
197608,-0.101609610951215,0.0248997839959827,0.121250511331357,-0.102914825153341,-0.0757109678188616,0.00801927641788794,-0.203719418827333,-0.0206433033529377,-0.0010490697530171024
197609,-0.173654179214445,0.0055741092409437,-0.0378446730070329,-0.14012486640498,-0.184417559627111,-0.0747130167400391,0.0214915944220431,-0.0394389078351842,-0.005236676175364413
197610,0.117460840288749,-0.123721834711331,0.0250642550602855,-0.112244972376604,-0.133366199969266,0.0837236803750013,-0.27002918527021,-0.18755225870824,0.0016206129692023239
197611,-0.40276774305343,0.0240025307286414,0.212989650964913,-0.199873257365302,0.185501968549809,0.079356497480768,-0.29071843462495,0.0251379947074192,-0.06533773034960151
197612,-0.355463817223036,0.154701749284176,0.118228922890616,-0.357607176935727,0.0491752099184007,-0.00200342028826645,-0.117843926221522,-0.0592266281080075,-0.044914461906012115
197701,-0.116100975144674,-0.0922803305820838,-0.0900059329116248,0.111940159601335,-0.305619811889268,0.0356184977265351,0.072894113156443,-0.0141524206037719,-0.0015649757138707257
197702,-0.539306360386747,0.187008622631151,-0.0689415700919462,0.019608478765787,-0.0177474051796196,0.117203087108793,-0.340704780683685,-0.152726018340802,-0.15685798317277047
197703,-0.61132130892958,-0.263119293546535,0.247935272376975,-0.157803564552679,-0.109366957772692,0.0268946161552533,-0.0601175121216077,-0.0544162976837075,-0.22845917438374294
197704,-0.458483888620625,-0.0579086723660984,0.00595474486872681,-0.132539946697182,-0.163417767919432,-0.0774541384382439,-0.213846887385726,-0.0159442975989688,-0.09637674107077492
197705,-0.48768754596326,-0.209066940049536,0.0164765261235484,0.0112038489854662,-0.10017009086409,0.0984126054430482,0.0561483630895624,-0.0250047810019767,-0.11599118773381638
197706,-0.438706898754866,-0.0851543878785937,-0.0422165536430312,-0.18824760437631,-0.0621162630964738,-0.0156763808440411,-0.120571082183625,-0.0358098000335213,-0.08443517182091341
197707,-0.305733635362862,-0.0927828716848973,-0.0607474504226349,-0.16780441421143,-0.220081377869838,0.066592030165994,0.00736897145513554,-0.056833314463529,-0.02857785715582233
197708,-0.277723204522886,-0.207794655479339,-0.151642185848102,-0.00246539682692121,-0.165402055810817,0.148722058328166,-0.0479847652182332,-0.0771891215830302,-0.02142084029135723
197709,-0.341311938044372,-0.196412944127172,-0.13447404846958,-0.0936343785691092,-0.0758648842591047,0.0221938015640935,-0.0222159278430584,-0.0761795905717952,-0.039760737976932525
197710,-0.389484964822721,-0.141097937279701,-0.139581755370592,-0.00307234280212272,-0.107670172461898,0.188100925425277,-0.0973445462786344,-0.0640243741659098,-0.0590842996676323
197711,-0.356924062834731,0.0210927788371046,-0.253784853031954,-0.214330049728663,-0.167259883762742,0.00105805413020967,-0.0512439990693377,-0.0427781056284972,-0.04547026482810424
197712,-0.498451664820143,-0.221753230623746,-0.00500821900626848,-0.189985427882424,-0.0842840956071246,-0.033615187565261,-0.00163482870318848,0.173299381599266,-0.12384234091596236
197801,0.155332355300252,-0.331290044456586,-0.451149811819064,0.169128705561436,-0.571942964761951,-0.0176258227506183,-0.0175027119144027,0.029568799676744,0.0037478809088988506
197802,-0.460391774205934,-0.0768215665174709,-0.0440019618307015,-0.117721401166302,0.0633632609187525,0.0722049871574774,-0.0510092054717811,-0.0739912556942091,-0.09758491013815841
197803,-0.71287174958905,0.0509743102860941,-0.044302371988531,-0.201516583179583,0.150159455946887,0.03395129519377,-0.280354837971854,-0.0653046180914087,-0.3622715365810289
197804,-0.840417351442107,0.0401094146970265,-0.0485838715279735,-0.261465204492494,0.0341958783593823,0.0492301322912829,0.044258380418749,-0.108467152520861,-0.5935878885445575
197805,-0.435922188363264,-0.176292066575874,-0.217638498560894,-0.0476510092838622,-0.130802431293905,0.0575607867117457,0.276529981610495,-0.118721425554522,-0.08283748887632125
197806,-0.605766147961178,-0.168269786419243,-0.220108579887346,-0.104259722346502,-0.118244731579762,-0.0145688923521323,-0.0128131938358851,0.0618191442448604,-0.22228747874578378
197807,-0.196841847648334,-0.369617055746557,-0.247512048280044,-0.0587701628914224,-0.247257329121365,-0.013589143970549,0.0232899237696908,0.246713058558259,-0.007626974574387156
197808,-0.42198179291768,-0.111145395033825,-0.114078913954735,-0.384167762780339,-0.0595502460420794,-0.164814507581176,0.234903300825294,0.218281246785669,-0.07514172124952662
197809,-0.389403991354269,-0.0701633110495021,-0.332780486762481,0.0725842858453766,-0.0750277187112472,0.0695868907968086,-0.0225625585256112,0.191608060681227,-0.059047456658012774
197810,-0.57350900306001,-0.209852768946968,-0.326559977706291,0.0827472396195977,0.00721373444488993,-0.0133848835862115,-0.0484508208040602,0.171421512662922,-0.1886343238945385
197811,-0.617203145736898,-0.516181403597782,-0.297436910636736,0.312777758699691,0.0374648760940323,0.0941652519974699,-0.139246441677163,-0.228907336651769,-0.23511719543810586
197812,-0.381050284090257,-0.297157347092839,-0.283828400159986,-0.0265558039411497,0.0347036029429995,0.0523900171009935,0.00637636422825522,-0.0126691709707677,-0.05532824175666829
197901,-0.11724778043334,-0.0420782607681231,-0.404128736204996,0.0233964937197526,-0.074286486178918,-0.057287666799607,0.288293587186693,0.0256884923834398,-0.0016118101639637332
197902,-0.204794105622742,-0.100936746546692,-0.310862949107227,-0.0211129057429006,0.0828895871815519,-0.11329149548862,0.0210847315616861,0.00369027914459091,-0.008589192929042993
197903,-0.434286833539432,-0.102597008385272,-0.255384232321709,-0.119993316891759,0.124362166955113,-0.0213937541738975,0.0319027426907925,-0.0451988189973099,-0.08190869159812865
197904,0.396437319286962,-0.30666471002454,-0.569283658361258,-0.0127717086853579,-0.402322986398307,-0.0647648096792023,0.17374523414747,-0.044701968260853,0.06230509927036181
197905,-0.555208439578943,-0.093516811668008,-0.188541342140095,0.0190955208177883,0.251708952013522,0.0573852613259418,-0.11007143030971,0.132942802284763,-0.17114656115231947
197906,-0.0687565894859635,-0.341185944241086,-0.314318165980935,-0.367047721152313,0.0651108127620434,-0.2407087635132,-0.0101208562810704,-0.0898457718095478,-0.00032504461768268254
197907,-0.00102576249981409,-0.214442821808521,-0.473086415388678,-0.112731054019828,0.0752094817237536,-0.0807171524310934,0.0517392161103702,0.237646543016056,-1.0792957173682039e-09
197908,0.17919987121756,-0.222555048114678,-0.49413725317585,-0.0884138517375247,0.143916660365537,0.225017807409835,0.401585434020836,-0.0616077692297194,0.0057545726813765154
197909,-0.207404329302067,-0.14900418014717,-0.378715430720448,0.21197545927636,0.190002595624949,0.263765320412586,0.168462182936924,0.166458542883208,-0.008921819907330026
197910,-0.264068940791231,-0.486248175186065,-0.622432513965752,0.696599923007524,0.392213073005498,0.427322598211838,0.107420056380301,0.0354668375085762,-0.018414162456728066
197911,0.0961686355883985,-0.219669362199491,-0.441209690821817,0.189171724794653,0.241219574387624,0.171015591891919,0.06443963108278,-0.19368337507266,0.0008894066316766563
197912,0.131833172660636,-0.0654992776083298,-0.429486198424482,-0.21936189187319,0.43206565812315,-0.0604001528770159,0.117399086249793,0.208365010635308,0.0022912586178927517
198001,-0.0326523527950564,0.13681143062101,-0.597942317747169,0.00548644644807528,0.489536404560726,0.0781512608159589,0.135554869624687,-0.0112177274950196,-3.481315956463344e-05
198002,-0.0764101702566519,-0.259746318135582,-0.423443086177644,0.753848012334355,0.221315707039542,0.497522905414281,0.467548933895254,0.244887284177037,-0.00044612185785195284
198003,0.29362752305749,-0.462222078622695,-0.696794947847542,0.926543555985288,0.434133129659595,0.216359956591619,-0.192751720962931,-0.102408133161929,0.02531572006517664
198004,1.40912954597216,-0.747048974756322,-0.591060684200959,-0.560699769198876,0.831533816500449,-0.508454665665558,-0.0498181144342715,-0.099908410611677,2.798032555411827
198005,1.63053098568835,0.181908784420986,-0.369874911008377,-1.05768665272124,0.187336424746762,-0.608689273291465,0.0103877843314082,0.134636096472724,4.33498070649081
198006,1.01899591711156,0.169062343398322,-0.127395975005625,-0.735798526697052,0.323527765831284,-0.0696698007024106,0.145466967096153,0.080297652714573,1.0580771405145895
198007,0.513292874273891,0.0925749890472581,-0.0514706177171354,0.0128670958934329,0.295445897001883,0.622447590604998,0.351789001194104,0.126499738867383,0.135237055322727
198008,-0.330525386120568,0.236282080979726,-0.153419660631672,0.550649987428745,0.111610518763589,0.575499250856188,0.260807982110862,0.0210169555678385,-0.036108917060882116
198009,-0.506217252336912,0.0773812438428052,-0.000761655443788379,0.403881409652619,0.262702638266514,0.492433993262276,0.142414966067127,0.335334833085175,-0.12972116091569602
198010,-0.58729468398151,-0.0261688904197656,-0.132523032670497,0.336351362849192,0.390734753253891,0.333324997906826,0.254889296433867,0.197498441568185,-0.20256677284292549
198011,-0.574363969890898,-0.137280628572071,-0.386384356803743,0.599778678583492,0.516620096158305,0.364480147337981,0.354020798803016,0.185764142954835,-0.18947921019990543
198012,-0.241773658566209,-0.540882686163043,-0.722461852843394,0.425035454200347,0.749598923857426,-0.0350566950825859,0.175135976704273,0.143375176188431,-0.014132758802521635
198101,0.308186281058641,-0.142766024512777,-0.886799078142182,-0.437521386695158,0.812824383283782,-0.382335949215415,0.0888927147183959,0.0474928255690132,0.02927115816888954
198102,0.211723175933262,-0.189169849781146,-0.44490412068405,0.313093978452343,0.267464850689069,0.0258073367493251,0.00100488905782236,-0.272708081361237,0.009490851973894779
198103,0.188714182260584,-0.167791690062514,0.036107670302105,-0.419209486241208,0.353408062721799,-0.294358273527317,0.00658594119134537,-0.0593978101089593,0.006720686209481357
198104,-0.108902289110959,-0.303757407789745,-0.242700520766387,0.289294421653191,0.372172403159929,0.112470118601348,0.296376767773658,-0.0452822739215614,-0.001291549411854658
198105,-0.141765307105459,-0.249242912522158,-0.549558807577188,0.740923911536638,0.609177807818559,0.244587028755557,0.23373474680253,0.0774815886042496,-0.002849114408897887
198106,0.402755735178231,-0.204013295949016,-0.584308352024083,-0.372674787684781,0.83244838723226,-0.671136290739428,0.0228806364331132,-0.0406091216829592,0.06533188670446133
198107,-0.0300081642738443,-0.175848026670624,-0.664250659541987,0.469643024979969,0.843630012812837,-0.00360398075107599,0.150305645190366,-0.0489802854975508,-2.7022049538906865e-05
198108,0.253868580770283,-0.180124372244404,-0.242623073228312,0.414545119061791,0.539502292307121,0.118863093949623,0.230615598823362,-0.00745883794646738,0.016361641229169614
198109,0.637737164282838,-0.0281440350157088,-0.203624424336961,0.250080353820709,0.131233880946968,-0.15793715703009,-0.455568072449334,0.0351236727857251,0.25937324710099674
198110,0.871246892077936,-0.135924977629357,0.1085981510394,-0.281535249262408,0.252070555916781,-0.248730942318321,-0.112115332818427,-0.038746433471703,0.6613383776509811
198111,1.19918281285677,0.263346286476264,-0.0328119087865267,-0.953643284162264,0.327038100158946,-0.737654150165055,-0.261202540411686,0.00594813009492574,1.7244721550569109
198112,0.94376008121629,-0.00857726121459017,0.0207086233019407,0.172191305673214,0.0610801543947422,0.195480844953684,0.106661423401508,-0.0507140612584439,0.8405911462032858
198201,0.878193692313829,-0.0496446187875559,-0.274472843451515,0.93909844046112,-0.10269593717398,0.580988159885729,0.238553274715519,0.125335676921517,0.6772841937432486
198202,-0.0737468087711276,0.207128330362171,0.267062755810996,0.465798753605461,0.936729961346131,0.429151911081514,-0.132832320446596,-0.224201089994267,-0.0004010787897482983
198203,0.847869304456927,-0.0763075632262355,0.00618446424373153,-0.259739120801553,0.422945950001963,-0.155889016497113,-0.179845652486381,-0.0556977571303484,0.6095182843892404
198204,0.753254321093973,0.171619730106982,-0.179433949799446,0.0323854845625641,0.408495004309013,0.20772308817,0.250501055630691,-0.0788171804786551,0.4273905301743221
198205,0.577567816792106,0.546318554804834,-0.354630980798822,-0.252305782688205,0.432574173561269,0.0389721999407413,-0.118436306643016,-0.111093855413654,0.1926677193153495
198206,0.622602210314553,0.108355652923317,-0.23499200984439,0.657514578701394,0.312279022071853,0.446516152695927,-0.251869648773052,-0.176425036166484,0.24134148154285515
198207,0.780328147828928,-0.035716711366359,0.347192851430182,-0.340268202092215,0.245666244547847,0.127541654646629,-0.0927382788710844,0.0396294758836408,0.47515118742622914
198208,0.991117587732191,0.0976748904569008,0.39212344063688,-0.601433590271505,0.0268460958842899,-0.162953315966821,-0.185544890455188,-0.227704237950152,0.9735887541417783
198209,0.651423470812707,0.342388218174373,0.238120172679184,-0.525500676960957,0.250072335785666,0.153232823747469,0.306875865418377,-0.0770525585684657,0.27643320336429267
198210,0.971226524147565,0.46800749185241,-0.0434876636302335,-0.723587864662467,0.168218411446055,-0.0136014839652623,0.085736048317924,-0.0915853281394812,0.9161394892483876
198211,0.614435790842493,0.0631176321652933,0.224309481361532,-0.353658991819774,0.221090734079361,0.330624594698271,0.0636902194148881,-0.0940738163839014,0.23196876811709088
198212,0.400241129291219,0.0408601060251478,0.181011924525389,-0.261668377816941,0.0768421370143813,0.15038981208718,-0.000377377245393443,0.203241168057338,0.0641158118458073
198301,-0.249198374804226,0.520487506538542,0.193901901061451,-0.345037955199888,0.268143726452983,0.163125948922577,-0.211785729866725,0.107621076602127,-0.01547517671288153
198302,0.20611748817043,-0.076256977406558,0.0915322202854226,0.0509268417170344,-0.221599264193614,0.306770220430371,0.167279542643063,-0.0170715073255118,0.008756781716167424
198303,-0.185387053641656,0.222555298068199,0.185733113963469,-0.14116051729019,0.114105645845113,0.245001821114064,0.120877307430322,-0.165585779990648,-0.006371448935481181
198304,-0.341805528127499,0.416423340062284,-0.0519188210609412,-0.166888138514648,0.0529397877461194,0.0160824715960394,-0.0493172342339521,0.0375742738563799,-0.03993348817097082
198305,-0.303531047486338,0.0490913879518844,0.208073377034448,-0.261054678546984,0.083791813545269,0.0796145038344369,0.125961296070125,0.0699562096331743,-0.027964648314173453
198306,-0.547173692837271,-0.00677476027247448,0.0579844139828606,0.173820070880605,0.0141106308682069,0.319561005117989,0.173426644505809,-0.151609909984853,-0.16382328389334125
198307,-0.707447445521167,0.0528239169981863,0.063037120484191,0.155057271057195,-0.0647879079018995,0.124215463236032,-0.00670358354629204,0.0390502450926948,-0.354064633318607
198308,-0.329844879560399,-0.155651289256639,0.00265142296321956,0.256028093097446,-0.190150998139242,0.158812113045696,-0.150585459739843,0.0916392639482954,-0.03588634597037706
198309,-0.787705443302561,0.0482285263754778,0.215899425093746,-0.317031831379474,0.0827387789908883,-0.256956989648096,0.00532221832459351,-0.124012087194573,-0.48875536744190334
198310,-0.428011177205474,-0.0678562696326265,0.105671632489143,-0.19647297253143,-0.129779394346045,-0.276910909282758,-0.0254936111523483,0.138439957570369,-0.07840889461603405
198311,-0.487012281453761,-0.140557129169951,0.0263960524450155,0.0798750798681977,-0.154658452521327,-0.0816875104794655,0.0189067937007726,-0.0977729727144108,-0.11551004156069163
198312,-0.50897264363667,-0.136258750022166,0.0680268124058102,0.108407576288622,-0.242479714450871,-0.0849913842198071,0.0866325733680141,-0.0984534557896627,-0.13185096760083778
198401,-0.696652260990118,0.278255129269341,-0.0230087867980686,-0.220450795599065,0.0537694935558621,-0.0873628945732621,-0.128546674643102,-0.0539129605149258,-0.3381023215847734
198402,-0.580006723769167,-0.225056874532694,-0.119649649152434,-0.0367741595663799,-0.260618667746101,-0.144546190314354,-0.171835380782466,0.0330028117394075,-0.19511878570650737
198403,-0.372172416073283,-0.271215575312189,0.0337769173347014,0.187792770975148,-0.14652254588936,0.105139544258198,0.0225716702085675,0.171220317484679,-0.05155046005845044
198404,-0.416202737016909,-0.162203855726614,-0.0761765934982672,0.122634026649402,-0.152449219778452,0.043042545164174,-0.0263841531232155,-0.106701494601665,-0.07209660187559552
198405,-0.403363052904018,-0.209657195044437,0.0450425306543012,0.302669532964904,-0.194079036902908,0.249615150187273,0.115675059607736,-0.188373641065253,-0.0656278755802791
198406,-0.395261228708071,-0.208480419625032,-0.0445153252664994,0.0904918401929395,-0.211814162061003,0.0410841175885989,-0.0855367686368029,-0.123391647979251,-0.06175223051027564
198407,-0.190762860420575,-0.0887306883994182,-0.135815572148366,0.0734698482865536,-0.0968388295739325,-0.0185625652692369,-0.0663097053182835,-0.198027653975329,-0.006941949942431617
198408,0.00222579871173178,-0.0121134641570671,-0.0655981479036451,-0.358347099115319,-0.0196228438131655,-0.133769836188447,0.291998528464196,0.0389166745292409,1.1027007250563335e-08
198409,0.030004414710459,-0.150367564676752,-0.0481480687232496,-0.216538773211194,-0.071393542765973,-0.0279928084022499,0.0171362865238376,-0.322346029689838,2.7011921472395505e-05
198410,0.0405985866835777,0.0640147787709124,0.068995895374413,-0.341477551264321,-0.0952596219503534,-0.105662942267646,-0.288212343259611,-0.270631330107617,6.691642728051462e-05
198411,-0.0536958147198796,0.0207741966715696,0.161598493108711,-0.700304519754836,-0.00600194812825989,-0.215888116516762,-0.155674120917444,-0.154090127973254,-0.0001548179486705549
198412,0.0768144419486082,-0.0167661050097517,0.170295968447474,-0.229104007911341,-0.159389112789208,0.0308245050671614,-0.23602090013192,-0.226842435032847,0.00045324042629438894
198501,0.0337224221659861,0.0971400159348876,-0.0415544945986022,-0.23971339564209,-0.218211119957481,0.0867287232433186,0.116448924362349,-0.251806858752913,3.834919772872073e-05
198502,-0.0344331335141942,0.167268051116334,-0.0282751927401342,0.0553903324631107,-0.11122583174626,0.380970082236417,0.140692644231067,-0.215427193808877,-4.0825323958477025e-05
198503,-0.232647783784226,-0.0927804455141242,0.0916054572230745,0.0839249663038853,-0.188433945403836,0.368846883170878,-0.0632271734684976,-0.192703453516513,-0.0125920592732185
198504,0.246320854051459,-0.00773047642887677,0.0700028710572759,-0.546335134037056,-0.301250380535544,-0.0350732304734958,-0.0891132807027523,0.107002017439437,0.01494526241948923
198505,0.0252011991617067,0.05550710540569,0.172433490355339,-0.532432406640766,-0.0846815915633725,0.00162564478265298,-0.0653714812808705,-0.161855169887207,1.6005292655664347e-05
