Time,24 m,60 m,120 m
201410,0.526908230922686,1.6520834834109,2.42921480758103
201411,0.486011891570978,1.50922232920302,2.2560102209678
201412,0.685768945822668,1.66293584743854,2.22862675667144
201501,0.462674763503933,1.17696572130164,1.70331428759479
201502,0.639188456745855,1.52003997619671,2.05997892865685
201503,0.575824748538586,1.39077831685659,1.97981973091501
201504,0.596782196992232,1.45828717176072,2.10257665019323
201505,0.618789699706839,1.52055555967958,2.19492631071025
201506,0.656985392021587,1.68891994030982,2.42148559995312
201507,0.677101384371987,1.5798071806651,2.23280944410878
201508,0.767594777639407,1.61036265897798,2.28802750627304
201509,0.645251829122545,1.41029502408542,2.10725427706947
201510,0.763857174638492,1.57180963953353,2.20761752807613
201511,0.952662056658098,1.71162060655947,2.27616867290665
201512,1.07823009281417,1.81263890888268,2.35468943363677
201601,0.815631200868984,1.38266087873446,2.00994777462199
201602,0.78462981460157,1.28389875434716,1.81937312981146
201603,0.734329108953543,1.25015214364949,1.83930111517698
201604,0.782246845260305,1.3292547574926,1.8898814533914
201605,0.878615935565144,1.41406121859721,1.90019936909068
201606,0.585513684820391,1.02112184576951,1.51330697797528
201607,0.657252816944323,1.05080250297718,1.48443403661125
201608,0.813316600038814,1.23934356901491,1.60558848485719
201609,0.781974021645128,1.19677004534906,1.64294880690068
201610,0.861845531790838,1.36110858776263,1.88553031881889
201611,1.11937654822347,1.91702995503518,2.46582644342859
201612,1.18857099971135,1.97366283698461,2.54581592187949
201701,1.20505213136866,1.94937903252699,2.53654230129383
201702,1.2548620992979,1.96688958600215,2.46282356860435
201703,1.26072164397991,1.94709668539661,2.45127951408811
201704,1.26403190107195,1.83795947906388,2.34081152185515
201705,1.27767989826015,1.7795535996242,2.27053741122604
201706,1.38058745729484,1.90056234734188,2.33067429433486
201707,1.34831529543005,1.85539160258118,2.34649962812693
201708,1.3218516999605,1.72550420909766,2.15211496672816
201709,1.48205485082608,1.94697346967962,2.35625472468469
201710,1.59828180999358,2.02809547148131,2.38460195268561
201711,1.77922946888631,2.13958253802228,2.43174493481857
201712,1.8708681399528,2.19390805639866,2.41881244077945
201801,2.12826729685166,2.50993452138078,2.70407649008148
201802,2.2517301586815,2.63681433552333,2.88149952670942
201803,2.26569193486828,2.55266474512139,2.7440814542594
201804,2.48187219263383,2.79185866585658,2.94988844539734
201805,2.42098863809995,2.69117808214952,2.86489301174603
201806,2.52306100734901,2.73372220024559,2.86138053756685
201807,2.6606064557712,2.83569654586322,2.95982047305119
201808,2.61017381132583,2.73069309439163,2.86369840675148
201809,2.79931269751125,2.9368188209519,3.05491062489916
201810,2.85094364755956,2.96408252985402,3.14928681963507
201811,2.7706961950706,2.81994575664002,3.00079431260722
201812,2.47947946701438,2.50169644952387,2.70825742420817
