Time,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10
199406,0.6984602402099904,1.0824627352697807,1.35708414539278,1.5212963868427805,1.6428260883633907,1.7492604743182705,1.8470361042628305,1.97562687030935,2.0599465975081905
199407,0.6176776014711196,0.9551274088209496,1.2005745158111996,1.3646141247527597,1.4893020715128493,1.5919701213692194,1.7096108746607896,1.8311428768864193,1.9145485937008297
199408,0.6105998593336297,0.9358165342448297,1.1657047671173295,1.3106261701872697,1.43903327191844,1.5540990115274296,1.6608938272665794,1.7678590674871,1.8357016296067394
199409,0.6327734124322992,0.98474028913241,1.2272480153431795,1.3681935015834599,1.46604321382366,1.5526342278934298,1.6594354139782395,1.7538694693838695,1.8166902327380496
199410,0.6505611353557903,0.9914075967442999,1.2208886544371902,1.35733525963618,1.4514559716138198,1.5371189504124496,1.6336191774269002,1.72076095970686,1.7794813507991298
199411,0.5437947648319499,0.7979077463854098,0.8981563331192799,0.9477264411817199,0.9642759946496895,0.9718767616298196,1.0046701880657496,1.1039438848128,1.15169479349733
199412,0.4466618468671797,0.5791978762014196,0.6075137011045602,0.5983383081673699,0.5663342841430099,0.5757829910167898,0.6260211909156297,0.6366106435966303,0.6537070709564903
199501,0.40048585656031044,0.5737093369715707,0.6729010015268804,0.7099029691904404,0.7161325520151305,0.7325237622646101,0.78144037722753,0.79990541644458,0.8308557598143205
199502,0.32632159405463046,0.47478188775478003,0.5922086387738501,0.6543208810965107,0.72025913013539,0.76324287851401,0.8185610750608099,0.8449382042229105,0.89362008628843
199503,0.3116998622734499,0.46333039455037994,0.5540236378063801,0.6282147559024693,0.6584071237422897,0.7168313918787899,0.80829568218165,0.8141846018252101,0.8677516072270297
199504,0.26504207646917965,0.4191160000819405,0.5045222962220102,0.5757739657889198,0.6149128947045899,0.6795765165876304,0.7766560420632604,0.81699098488623,0.8814915621109805
199505,0.02581912916526008,0.12211469683209941,0.1968879361673901,0.24528033591708986,0.29721563721571,0.38390775748677974,0.5010698957266095,0.5712029570528596,0.6276295873467799
199506,0.09920103710966988,0.16639607486008057,0.23998385021446023,0.2715337386740906,0.3186032209246399,0.42044597444875986,0.5348100542316301,0.5910058416548498,0.6475494470552698
199507,0.18462821703804,0.33565855440734005,0.4423954674674997,0.49960565365346987,0.5726591361218292,0.6632363796808693,0.7809218923241197,0.8479099918782698,0.9075452215915094
199508,0.16177235101928034,0.2794424923486405,0.3685218681606406,0.41985722363625033,0.4792189950669199,0.5548132946145605,0.66939091978898,0.7431446282441199,0.78442882391594
199509,0.1279551573645401,0.18675521906625026,0.26617441056312074,0.3126493372168504,0.3587015720657707,0.4012475775120308,0.4968414051288903,0.5694905797318901,0.6105208170171901
199510,0.05848949167841955,0.13999539652101944,0.2277100700105601,0.25954783643474943,0.3159097609313193,0.37550279580639945,0.4622754645988696,0.5247492938783198,0.5734986547904999
199511,-0.009977592863800844,0.04113885948682938,0.11579589700086945,0.16026783875993988,0.2211381627961,0.31655689836823964,0.40906198180692943,0.46482665441224924,0.4903600677551099
199512,0.007378228658399877,0.06803121889870045,0.16031750502127018,0.21856554593327004,0.2709768594318298,0.32767670625358036,0.41684894470524014,0.47891396349716064,0.5091118095085401
199601,0.007621622895699787,0.1057212797295497,0.24003822891354964,0.3411967808607095,0.42982804997665003,0.5567774084272701,0.6559584173790096,0.73242338452018,0.77257622858723
199602,0.20924819002559936,0.3543159206917297,0.47878213165715966,0.56495166658756,0.6353225820535,0.8282358598192996,0.94651155141307,1.02584998225674,1.08166330799674
199603,0.30162536152495,0.4565914669965707,0.58368513826181,0.6349418488227601,0.6945485514098504,0.8723498080129701,0.9418819059610204,0.9939000949848902,1.0351958847731701
199604,0.3860860663484802,0.5746059714166396,0.7133589938301101,0.7842490237848496,0.8711093713705296,0.9807914579461796,1.0642611634693795,1.1160882044806995,1.1523581253963995
199605,0.44545324887022986,0.6733180266567,0.8250556420751005,0.8855760594933004,0.9501946795024798,1.05975646106645,1.1196123625424104,1.1445687413744405,1.1816405266969703
199606,0.35023865464455994,0.5501189980078802,0.6555528935312305,0.7145128347326803,0.7883619879903101,0.8819408372209105,0.96869134161477,0.9924498806557205,1.0324346145633498
199607,0.30383891612718994,0.5054345955015593,0.6225830478878001,0.6900614256575697,0.7503921496838997,0.83811025547688,0.9021032781001894,0.93659740299411,0.9270762790298095
199608,0.44218750501391035,0.65874768674417,0.7967069774976601,0.8657659589503401,0.9356459455515704,1.0326957400979007,1.08275864735774,1.1150594124946203,1.1079827188345002
199609,0.35361715962736007,0.5516012484106794,0.6759159811788695,0.7544217330128999,0.8192721214710197,0.91608734109208,0.98622160122809,1.0197763815809697,1.0171372991929397
199610,0.2299002713122702,0.40344400555806015,0.53005446043875,0.6011571800015796,0.6792433238043403,0.79553902511344,0.8635774901683098,0.8983782326497503,0.90539344895695
199611,0.16395102060014022,0.27596519396633035,0.36057539727674026,0.4270276792444907,0.4955467594074001,0.57981582556204,0.6485733143517605,0.6885937768707207,0.7141483902357404
199612,0.2716483597499897,0.4486126400092898,0.5573541981678494,0.6187289665713296,0.6887748668736196,0.7698308738936195,0.8313381282116197,0.8647950352768801,0.8839780502216898
199701,0.2919998528369794,0.46643978938536,0.5856771232301199,0.6627318933555397,0.7436245333013396,0.83456314531076,0.8906483515846695,0.9195518415462596,0.9562609662301895
199702,0.34595320420172015,0.5150666867287006,0.6262022629097705,0.6941536121078808,0.73788793421246,0.8127863906825104,0.8492875016274803,0.8787364535302,0.9338281344903407
199703,0.3752287106968897,0.5608543461641604,0.6651778791269702,0.7343804956962199,0.7975239038428903,0.8704472222869102,0.9025269263957698,0.9101666949038396,0.9473376243277603
199704,0.32295496048551975,0.49334067397983006,0.5946011275309795,0.65559270409224,0.7305208544683399,0.7911718439611599,0.8325516861081299,0.83915650421641,0.8740005985572994
199705,0.33904516411344954,0.51098624456686,0.62445999680192,0.6730889678573,0.7330320054743398,0.7976153902301997,0.8436481031117102,0.87015522822648,0.9050408707795397
199706,0.31138982384599956,0.46814532851561985,0.5807292603225598,0.6305467707423302,0.6847342632816096,0.7444480655720502,0.7872679664182396,0.8132221550870202,0.8462199192206796
199707,0.16433969641155954,0.24500451244851984,0.31823816803282945,0.3660026323508001,0.42413494838217947,0.4688253121791197,0.52355249781467,0.55581136435051,0.5734738146467402
199708,0.24489132628020993,0.3725839966991398,0.4794037214869604,0.5213436543994305,0.5825747811950803,0.6418157580442099,0.6836199447108005,0.7060139919813304,0.7413663874986103
199709,0.20026914579340005,0.28614078850684077,0.3838503333320906,0.4194213600403405,0.48739743086450993,0.5297070802427903,0.5651044402357908,0.5998429926292204,0.6357868486771308
199710,0.12072758015576923,0.1674076378052094,0.22456567041778008,0.2569583985743593,0.31766308658481,0.36011912750664976,0.3927054760054398,0.42416734148317925,0.4600039114795793
199711,0.1172795138133802,0.13499976294023952,0.18682532439074961,0.1987394562589495,0.21758697968807983,0.23832997187564953,0.2326904551767699,0.24734767092995025,0.2749612866140696
199712,0.07908379860831971,0.10859256381395976,0.1404241756544904,0.15154212223733055,0.17711920387479996,0.18858794468506002,0.2042394250571098,0.22736158788042982,0.25546491470985
199801,-0.0031595001072304285,0.005332240470559135,0.060439038601259654,0.07880002853042001,0.11893995763547949,0.18111583574301982,0.20373611526796953,0.2411229822283092,0.27791710543278914
199802,0.0544621280831894,0.06476482338397993,0.1263583685538201,0.13531459498293952,0.13218030727558006,0.18583960294667978,0.2056473791416602,0.22934266091987965,0.2490499921869196
199803,0.08171806668658999,0.11498475739195957,0.14688885660998974,0.16767709395869979,0.20150440219596,0.22487762246160958,0.2394946487202798,0.2650426849740901,0.2800115150979794
199804,0.09921751820249991,0.12394316391661064,0.16811110236726012,0.18870726323542986,0.22370096872815015,0.24786350292747983,0.26113476806904057,0.28052715334967004,0.3005349736348606
199805,0.048795196708200095,0.07639209082341036,0.11224452594989032,0.11483869157882065,0.12191181285387032,0.14425844916940012,0.16494361194686036,0.18519096949995983,0.1993899729384001
199806,0.04280525248173017,0.06505850755144049,0.08021455344237083,0.06334985905232049,0.06663820531538,0.07595814142985002,0.09521954361464058,0.10221416068819078,0.11160649981262072
199807,0.05155010056359988,0.08753948752189977,0.11663943473683958,0.11675163671245947,0.12504327040833996,0.1275306222858994,0.14060229266931934,0.15753626151099986,0.17768510154779005
199808,-0.13840414154191993,-0.09411276612738018,-0.07401945545911026,-0.062308159765070315,0.018340894021109833,0.015377411236579874,0.04504311513407977,0.09244721788113974,0.13773670273640004
199809,-0.16516647626415004,-0.17337649729863003,-0.18117809957790953,-0.16379549771822965,-0.1326193056269096,-0.15595847083796954,-0.08801312608424983,-0.008619958541759232,0.08106021285372034
199810,-0.0947029637367498,-0.03969131537896953,0.002755666764580056,0.04596716093791997,0.17150504381269016,0.14980670580782984,0.23829608647763045,0.35443264490386994,0.4512512438041103
199811,-0.06914751975480016,-0.024416523910610444,0.04295549832164003,0.05213400694778958,0.12375191704080013,0.09671844212767944,0.17023698351245997,0.2051432264466797,0.2468930616399101
199812,-0.000539001241399717,0.03257685300313007,0.08020912159492966,0.07004903862777034,0.11583184014199954,0.1106948609409395,0.17626400554108024,0.23561100774649013,0.3180912208442699
199901,0.003320415261500287,0.013110726037000475,0.03990769226671009,0.04765418711697045,0.09871830601479026,0.1024868927540501,0.15084823847927975,0.19075059393582006,0.24626635537561992
199902,0.17946623252167004,0.2623843884588908,0.32451147016838,0.36266560706792994,0.40454904556464033,0.40120557062623075,0.43554649074907026,0.4549598046955108,0.4966139872629407
199903,0.18183768426151037,0.2931867678775104,0.39422661105241996,0.4536286607104305,0.5251954755744306,0.5631044319613503,0.6048298713701898,0.6253475357904099,0.6788405693691004
199904,0.22207970566456936,0.3272669037414895,0.3973467324951496,0.45734843507345957,0.49905786173468947,0.5263957076761798,0.5638373047748999,0.6009218229092692,0.6745918433593792
199905,0.31633416733490005,0.46865499383084064,0.5744744968164399,0.6377740831068106,0.6690794682839201,0.6823325636074102,0.6928693651361,0.6925490467054303,0.7117538157290602
199906,0.28901874174373,0.40361181623389,0.5092925070048002,0.6173160124950003,0.6276328270946703,0.6471232138990102,0.6872023930231403,0.7112088381653399,0.7508070164122502
199907,0.3559208446557003,0.48712451539149004,0.6153812857337906,0.7154086464135601,0.7541335809336802,0.778448662143,0.7979900090411602,0.8016676013352102,0.8341902071790699
199908,0.2813180380550504,0.3968934464148397,0.5210874325133501,0.6398188197282897,0.6678287206365399,0.6914799515086703,0.7207222057090199,0.7188099476054699,0.7475158230502696
199909,0.27233930397842965,0.3752150185587295,0.4873806850790894,0.6122707285579194,0.6462433460814694,0.6945748921723496,0.7310677431185297,0.7454803729144102,0.7977006427640898
199910,0.2670593428958199,0.3613306991619094,0.47969208339430924,0.57824134873474,0.5668955681982597,0.6033525453298596,0.6343838347070996,0.6493727441873292,0.6975726279985999
199911,0.19602652611231974,0.2628546850745703,0.33898219296260024,0.4520039201072299,0.4316346211676203,0.46420172217891054,0.5002903370033103,0.5286164661618002,0.5910528770036603
199912,0.20702081989259025,0.3009452968726807,0.3787696158134599,0.4838159251985905,0.47239214476499036,0.5071260251705398,0.5313823573888401,0.5528302198153803,0.6027211309916005
200001,0.30087373583029997,0.3538530960152002,0.37153481352746986,0.43935298331621997,0.41109379930740975,0.4040518726697604,0.38919780468165044,0.37572792406329025,0.3755473488900698
200002,0.22780077356755957,0.28872981400640985,0.3159799908793799,0.3682141682226998,0.33960063406895014,0.32425941774580025,0.28829413854615016,0.25209778460012,0.22518319914332974
200003,0.12708242764785993,0.0799241782608302,0.020931070531659657,-0.007136259433080383,-0.06369186343663014,-0.10752006399641001,-0.14675117982003005,-0.17578598391607958,-0.1906500953098904
200004,0.16790883733388995,0.10433450513230014,0.08065606301298,0.04553657863490024,-0.006933512808179998,-0.049250809960240005,-0.10940727537153982,-0.15914856582488035,-0.18787330533199054
200005,0.06106982414591933,-0.009859247701530016,-0.043782995862970076,-0.09050735589864001,-0.15191082611474016,-0.20429860224782992,-0.24917215396678039,-0.2821590477786007,-0.2926218723931804
200006,-0.020437892987520634,-0.08765493559045012,-0.13484961007160035,-0.18492038711090064,-0.18399452579546072,-0.21395367552605027,-0.24712900042994068,-0.2728350273698501,-0.2721554534066506
200007,-0.09290292262307975,-0.11905321536318958,-0.16765058953987033,-0.22778391695799982,-0.25668775673512023,-0.28611531594332007,-0.3108178445685903,-0.3327246264937598,-0.3360198974895896
200008,-0.1542839384938599,-0.23547667889779067,-0.2860013850596106,-0.3402064535752407,-0.35886916702189,-0.3892050385588002,-0.4123382948384302,-0.43010344176498005,-0.4273181898589904
200009,-0.24447609698415995,-0.3140876238110595,-0.3507322210847894,-0.37748591691202016,-0.3501673343657501,-0.32913817262442,-0.3165842621371393,-0.3010697850810997,-0.26401484893608007
200010,-0.3056747193541698,-0.38191155013517,-0.4171900573921299,-0.46129165338567013,-0.4372611364118404,-0.4312087270504197,-0.42542702387421993,-0.4113752258509402,-0.38032436647391954
200011,-0.3691759026944803,-0.45057965614357,-0.4914961444058603,-0.5332965473986802,-0.5313087296563701,-0.5414564412775098,-0.5262813787579699,-0.4943968152668905,-0.4475683527326
200012,-0.32353036710474026,-0.36274859574009,-0.39071779985013944,-0.42538021898285017,-0.3739845979637302,-0.33471096089748986,-0.29839331004976,-0.2554720803925097,-0.18926521641120964
200101,-0.04846418988346013,0.04415702577241021,0.13498061685937035,0.17546657084883055,0.2607838705636105,0.33155390955424036,0.39621326332482987,0.4680146176286204,0.5502813788529606
200102,-0.07560128982898018,0.04808069310569962,0.13978922812992955,0.17993422957403027,0.2687670108815503,0.3453144000168704,0.4191171658573998,0.49268375134608977,0.5726100977450397
200103,0.0851389496467192,0.2524097594046699,0.3819279960858495,0.45297390130449955,0.5777511476800097,0.6763495868387892,0.7720922032501996,0.8731841671533793,0.9800878708402498
200104,0.2830808925750201,0.5966221918638297,0.7793061436824997,0.8921690049284798,1.04292318222209,1.1616330157567099,1.2717563350812995,1.3797818429037596,1.4824982742010198
200105,0.45579518514133044,0.8227679346913397,1.0603960342057204,1.20564343613283,1.3445475583059898,1.45206633227814,1.5580222427875001,1.6648243670856897,1.7686612657063798
200106,0.4163963395656003,0.7817158801119399,1.0167629292367,1.16775774215456,1.2905127289594303,1.40108464807403,1.50743018703138,1.6075595524626198,1.7081933375944898
200107,0.3372837844096801,0.7259680606403305,0.95730681076884,1.1309724269088997,1.2795146424885302,1.3967473467337999,1.5084466741922697,1.6197721450219205,1.7300890049334199
200108,0.3087952360192898,0.7083359838772298,0.9454431853030703,1.1240813788753399,1.2688687285564098,1.3895024176169,1.5037790889249094,1.61650688148007,1.7222257427833099
200109,0.3461042029557597,0.87005464435427,1.2147424305944998,1.4845313266951603,1.7033686498840197,1.88082262379488,2.04782861209911,2.21155449969417,2.36968082180827
200110,0.42300567791694976,0.9579194044374699,1.3560267846451197,1.6623098194039698,1.8756854732986,2.0510222657874504,2.2231450635162897,2.39498922183314,2.54962112912113
200111,0.75480359028623,1.39745988436596,1.80992410904136,2.1069116807282597,2.3278715074568597,2.50942411882425,2.67499071157955,2.8382726502416897,3.00206449134268
200112,0.9443767012791002,1.7142456319643902,2.1240143322284597,2.4200767853000302,2.62668089381114,2.8055491448424403,2.97189174868911,3.1268231721439497,3.2703893987769
200201,0.8363949940523501,1.53072704930522,1.9441585569816997,2.24745061309698,2.4386376522504998,2.59587273168599,2.7399528939775397,2.8745663533649903,3.00805633587858
200202,0.8173421629055699,1.4363054895501999,1.8472148477889903,2.1555419741697097,2.3636357657876,2.53927310523693,2.6919772132145896,2.8285706028521,2.9681874575894396
200203,0.95919555387573,1.59625865547403,1.9778779463418998,2.25321700632476,2.4294889168598695,2.57811664669187,2.70873694892389,2.8247132825376995,2.9434451443460694
200204,0.9425195589139701,1.5877366016246102,2.0057161648513198,2.29190058506419,2.48902882273737,2.6545069077201298,2.79838535934124,2.9277621427203204,3.05702210013337
200205,0.8814673723597499,1.4230115693897902,1.8155880552325403,2.1120755554016597,2.3269521004378797,2.51417037604231,2.6794112754357204,2.83023512636443,2.98217334464273
200206,0.8347171639150299,1.4043567379284898,1.8116282133766197,2.10576647027268,2.3422706020756094,2.55172974209739,2.7314434202071802,2.8963605814634596,3.06309028717274
200207,0.5067508277281199,1.1021781094191099,1.5417644201746301,1.8932977534631499,2.18103442424023,2.44026277262763,2.6638753110897104,2.86680388156468,3.06481072582854
200208,0.39486151731701,0.79761031690683,1.23683881768502,1.5730729451358398,1.86148624134681,2.10706905962519,2.30962987304477,2.48473170143013,2.6691400577646798
200209,0.24794289058584007,0.5809135400485601,0.9350319611661801,1.23859290400948,1.5475924260351202,1.83279263919225,2.06422328172921,2.2668229350627804,2.48411089789849
200210,0.32140023404356,0.74421958313616,1.15996557983095,1.5046340095043802,1.8464167208417201,2.15661617437153,2.41165893075664,2.6355935582682397,2.8674928087899803
200211,0.5586743892885,1.0790078558888898,1.52252163951364,1.8438960564970501,2.14342080086759,2.40856272550533,2.62208859855432,2.8078117113791303,2.9999723954888897
200212,0.35094363430892006,0.8058267173656,1.23477660523081,1.58042101041538,1.90173217655915,2.19008938983267,2.43922366593451,2.6654788972983803,2.8912332765630997
200301,0.3966314717983801,0.9089602164692099,1.3871847326625801,1.74244847275988,2.0552162389036104,2.3217657916378904,2.54483433143899,2.7473720697933706,2.95187777558436
200302,0.26754678742273996,0.6903052274063701,1.1332570301254299,1.48969537864744,1.80605440145014,2.0781209740924096,2.30524873209212,2.50817462964347,2.7145054763321896
200303,0.32108672794456994,0.8073560509914799,1.2768406458542698,1.6506959075207,1.98326501173713,2.26891913154277,2.5047808168537804,2.7145663893735,2.9249595288918604
200304,0.30952205376044994,0.81694429530291,1.2972341388705801,1.6887153446972698,2.01831356825436,2.29436699925278,2.52353233265983,2.72716943198456,2.92728850113404
200305,0.14337577097266996,0.4567342203412599,0.8243150648250899,1.1753836818308099,1.50189416605937,1.79011666643574,2.02608442541307,2.2285855884870998,2.42827242301611
200306,0.23798802188315005,0.6420011506205401,1.0667703281005998,1.4406358606235201,1.76897485772273,2.06159341506425,2.3014901845331304,2.5082318653005897,2.7107991706679204
200307,0.49076693115837,1.0724998828608001,1.6386096582197798,2.08986358814349,2.46574946592158,2.7818273388914303,3.0330757918734603,3.2407916450417202,3.4494850453325396
200308,0.5972132237104202,1.2160697580740003,1.72981136738331,2.1466603754628997,2.4766173275088397,2.7492521541173405,2.9672510563621604,3.14387678501347,3.3372176647521306
200309,0.35865147738414005,0.8937909844260401,1.35881884427361,1.7683937676895503,2.11607136410557,2.41261197988346,2.65735063655364,2.86516565394824,3.0850085374091405
200310,0.5324587233506799,1.1083949963414301,1.5780341443406198,1.9881460215706002,2.3136479625271695,2.5948200191669697,2.82028039142502,3.01105814070207,3.2214143630676606
200311,0.57243004415228,1.12123074146143,1.55392265790612,1.92929079924844,2.21832331402699,2.4895205110488003,2.70402016714442,2.8938231979467606,3.0910730409803504
200312,0.5527582583691,1.12121357024427,1.59117632465474,1.99146272502635,2.29656956558841,2.58180479061025,2.80835787213303,2.99966921532347,3.2043191453026996
200401,0.5346352182548899,1.0899748034988002,1.5313338768584601,1.91767497189994,2.22132942166965,2.4887213064086198,2.70020456303948,2.8802606620800804,3.0831445900286596
200402,0.4535951137568701,0.9727586426633499,1.4094002434499102,1.7971912405994401,2.10046741272338,2.37089402170596,2.5904643006591,2.78073402235257,3.00018399765955
200403,0.4113012520431698,0.86030327517801,1.29006570210724,1.67719858558604,1.9913558332675299,2.2634702101245,2.4888539078895997,2.68925178403272,2.90870091308621
200404,0.71924864669853,1.26905005889161,1.7026603893203,2.06012948345926,2.3385975347687404,2.5677077663864,2.7512219111435003,2.91771116340972,3.1229129485838607
200405,0.7152449204391502,1.2762081444734001,1.68846619892264,2.0234578968769004,2.28358464351411,2.49905429620162,2.67861043027001,2.84991919341371,3.04819936819617
200406,0.66044051225508,1.13758511962389,1.48302643748266,1.78229771265281,2.03637637784627,2.24207282371118,2.4143127931093002,2.5854340887878,2.78207780075519
200407,0.6021077073610202,1.0386500799890204,1.37338415330706,1.6570905255955704,1.9039654708429201,2.1026067075740102,2.2661056335407,2.42520367394078,2.61851036949542
200408,0.43643814517676005,0.7933441590678003,1.12583327106114,1.41340662135455,1.66525726041481,1.8663121802018001,2.03002995393602,2.18866424655615,2.3926835714723005
200409,0.4103076428053001,0.70121743971026,0.97768367660899,1.2200845217179999,1.45192036551309,1.63614225231355,1.78602702704766,1.9417090292131705,2.1361201369614
200410,0.3163902108315497,0.5897734345221197,0.8537612505017398,1.10094426480119,1.3209782419647897,1.5047415394935997,1.6566091311748097,1.8137270054388295,2.0036411907038096
200411,0.36185894777778005,0.6276462072756197,0.8691447669886898,1.0974684757152597,1.2885933596108798,1.4515790831883995,1.5891314226593898,1.7339814635689295,1.8998983053739402
200412,0.3064786396987298,0.50676054152675,0.7101994789611399,0.8983227406539998,1.0700512463285197,1.2132330452631397,1.3402340332805798,1.4842935422304802,1.64024000854186
200501,0.30842973168482013,0.47461958641049007,0.6173788259280801,0.7624718909227499,0.8812378106988001,0.9877517315929203,1.0832944041201698,1.19157893374933,1.3106256732576202
200502,0.34270581995984006,0.5214700719216898,0.6654309725214897,0.7953890498741902,0.8889448388290901,0.97191262645282,1.05549638777586,1.1508569620769595,1.2486456724302197
200503,0.35206682516643983,0.5172469532625099,0.6512603006141795,0.7623091015915202,0.8428810667678102,0.9096939015299297,0.9853569130100501,1.0815965769198996,1.1812166233232997
200504,0.25641712486772006,0.3616632846024799,0.44665702196186974,0.5286604875396699,0.59532623448563,0.6462569476445297,0.7226609521052301,0.8321042171902602,0.9411244705103301
200505,0.18727440491267977,0.24949294882627004,0.31543298966965994,0.3744132856217699,0.40200531819853014,0.4218923556560501,0.5075343779942401,0.62715060004785,0.7415879838924702
200506,0.11749123182835008,0.14543745706383993,0.1813317464202,0.22643874406998998,0.2528909740237997,0.2849634809837398,0.34794421398805,0.4306067244956999,0.5154180476799199
